"Name","Gross Export","Share","Code","Sector"
"Waters, flavored or sweetened","1031809","0.007183162957639723","2202","Agriculture"
"Beer","269655","0.0018772619809890585","2203","Agriculture"
"Wine","7154","0.00004980412828241911","2204","Agriculture"
"Ethyl alcohol > 80%","1761052","0.012259946843725292","2207","Agriculture"
"Spirits < 80% alcohol","61404932","0.4274838007410151","2208","Agriculture"
"Cereal residues","5988","0.000041686765467588146","2302","Agriculture"
"Vegetable materials for animal feeding","6012","0.00004185384669190714","2308","Agriculture"
"Animal feed","61623","0.0004290019285920482","2309","Agriculture"
"Unmanufactured tobacco","174898","0.001217590498789284","2401","Agriculture"
"Cigars and cigarettes","217704","0.0015155937857975635","2402","Agriculture"
"Sulphur, crude","96352","0.0006707754218993076","2503","Minerals"
"Kaolin","245591","0.0017097352067385505","2507","Minerals"
"Clays","1342","0.000009342625126503557","2508","Minerals"
"Marble","2604","0.000018128312838610475","2515","Minerals"
"Granite","27973","0.00019474012866146345","2516","Minerals"
"Cements","5817706","0.04050122671699739","2523","Minerals"
"Iron ores and concentrates","104079192","0.7245699510621371","2601","Minerals"
"Tin ore","6292","0.00004380312764229536","2609","Minerals"
"Zirconium ore","1577890","0.010984824710028835","2615","Minerals"
"Slag, ash and residues containing metals","3081413","0.021451927361352235","2620","Minerals"
"Coal","31778842","0.22123532619998995","2701","Minerals"
"Coke","82309","0.0005730120205196582","2704","Minerals"
"Oils etc. from high temperature coal tar","48934","0.00034066469295106184","2707","Minerals"
"Pitch and pitch coke","25481","0.0001773915282030083","2708","Minerals"
"Petroleum oils, crude","11799182336","82.14257627757864","2709","Minerals"
"Petroleum oils, refined","695486464","4.841780412600231","2710","Minerals"
"Petroleum gases","7834236","0.05453973927016298","2711","Minerals"
"Petroleum jelly","32154","0.0002238470702813676","2712","Minerals"
"Petroleum coke","11210867","0.07804689100155704","2713","Minerals"
"Bitumen and asphalt, natural","4780472","0.03328029644094389","2714","Minerals"
"Bituminous mixtures","1641609","0.011428418398878074","2715","Minerals"
"Electrical energy","12103226","0.08425924242872662","2716","Minerals"
"Sulfur, sublimed or precipitated","10191","0.00007094686487645138","2802","Chemicals"
"Carbon","489724","0.0034093202290997227","2803","Chemicals"
"Silicon & rare gases","56787","0.00039533506189177157","2804","Chemicals"
"Sulfonitric acids","43544","0.0003031410346560886","2808","Chemicals"
"Aluminum oxide","14804294","0.10306331527909526","2818","Chemicals"
"Chromium oxides and hydroxides","95130","0.0006622682028943989","2819","Chemicals"
"Sulfites","8502","0.000059188523715002405","2832","Chemicals"
"Sulfates","277969","0.0019351417017802286","2833","Chemicals"
"Phosphates","262872","0.0018300406499659038","2835","Chemicals"
"Carbonates","26807","0.0001866227658466325","2836","Chemicals"
"Hydrogen peroxide","1628278","0.011335611740486555","2847","Chemicals"
"Carbides","11181693","0.07784378984996194","2849","Chemicals"
"Acyclic hydrocarbons","6417574","0.044677338378238396","2901","Chemicals"
"Cyclic hydrocarbons","3537","0.000024623595434011238","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","3536","0.000024616633716331275","2903","Chemicals"
"Sulfonated, nitrated derivatives of hydrocarbons","31263","0.00021764417982852508","2904","Chemicals"
"Acyclic alcohols","338154816","2.3541383611101243","2905","Chemicals"
"Cyclic alcohols","32089","0.00022339455863217033","2906","Chemicals"
"Ethers","1953","0.000013596234628957859","2909","Chemicals"
"Amine-function compounds","2530","0.00001761314573029359","2921","Chemicals"
"Carboxyamide-function compounds","249178","0.0017347068880565596","2924","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","11831","0.00008236408187158239","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","32477","0.00022609570509199404","2933","Chemicals"
"Sulfonamides","1329126","0.009252999973091779","2935","Chemicals"
"Glycosides","2157273","0.015018325584595905","2938","Chemicals"
"Heparin for therapeutic use","1446","0.000010066643765219182","3001","Chemicals"
"Serums and vaccines","558899","0.0038908970496108132","3002","Chemicals"
"Medicaments, packaged","3058979","0.02129574818692006","3004","Chemicals"
"Wadding, gauze and bandages","391571","0.0027260067536588107","3005","Chemicals"
"Animal or vegetable fertilizers","330922","0.0023037855380870415","3101","Chemicals"
"Mixed fertilizers","3010","0.000020954770216673402","3105","Chemicals"
"Vegetable tanning extracts","6705","0.00004667831704411799","3201","Chemicals"
"Synthetic organic coloring matter","50351","0.00035052944690356226","3204","Chemicals"
"Other coloring matter","217557","0.0015145704132986096","3206","Chemicals"
"Prepared pigments","1213","0.000008444563545788982","3207","Chemicals"
"Paints and varnishes, nonaqueous","83356","0.0005803009389305741","3208","Chemicals"
"Paints and varnishes, aqueous","12978","0.00009034917205049414","3209","Chemicals"
"Artists' colors","43407","0.00030218727933393433","3213","Chemicals"
"Glaziers' putty","107513","0.000748475152925318","3214","Chemicals"
"Ink","12133","0.00008446652061092969","3215","Chemicals"
"Essential oils","195849","0.0013634454459020826","3301","Chemicals"
"Mixtures of odoriferous subtances","91746","0.0006387097502654213","3302","Chemicals"
"Perfumes","23484","0.00016348897799613228","3303","Chemicals"
"Make-up preparations","63243","0.00044027991123358","3304","Chemicals"
"Hair products","74319","0.0005173878962567942","3305","Chemicals"
"Dental hygiene products","6817","0.00004745802942427328","3306","Chemicals"
"Toiletries","88838","0.0006184650752521035","3307","Chemicals"
"Soap","32309","0.0002249261365217611","3401","Chemicals"
"Cleaning products","916570","0.006380901573919049","3402","Chemicals"
"Lubricants","107909","0.0007512319931265814","3403","Chemicals"
"Artificial and prepared waxes","122514","0.0008529078798423672","3404","Chemicals"
"Polishes and creams","96977","0.0006751264954492812","3405","Chemicals"
"Candles","178165","0.0012403344304497065","3406","Chemicals"
"Modeling pastes","1932","0.000013450038557678741","3407","Chemicals"
"Gelatin","14116","0.0000982716067702863","3503","Chemicals"
"Glues and adhesives","71218","0.0004957996097312447","3506","Chemicals"
"Fireworks","38494","0.000267984360372301","3604","Chemicals"
"Artificial graphite","4664","0.00003246945125932384","3801","Chemicals"
"Insecticides, rodenticides, fungicides, etc.","126143","0.0008781719533029344","3808","Chemicals"
"Finishing agents","10358","0.00007210947172900435","3809","Chemicals"
"Anti-knock","189297","0.0013178322716629982","3811","Chemicals"
"Stabilizers for rubber or plastic","11075","0.0000771010233055342","3812","Chemicals"
"Organic composite solvents and thinners","92997","0.0006474188590830486","3814","Chemicals"
"Catalytic preparations","31351","0.00021825681098436138","3815","Chemicals"
"Refractory cements","10340","0.0000719841608107651","3816","Chemicals"
"Hydraulic fluids","77410","0.0005389065656055442","3819","Chemicals"
"Antifreezing preparation","199842","0.0013912435845981547","3820","Chemicals"
"Diagnostic or laboratory reagents","4380","0.00003049232343821578","3822","Chemicals"
"Industrial monocarboxylic fatty acids","565512","0.003936934888628375","3823","Chemicals"
"Polymers of ethylene","923974","0.006432446131621459","3901","Chemicals"
"Polymers of propylene","302128","0.002103329839210333","3902","Chemicals"
"Polymers of styrene","14518","0.00010107021727762938","3903","Chemicals"
"Polymers of vinyl chloride","84784","0.0005902422717775541","3904","Chemicals"
"Acrylic polymers","2918","0.00002031429219011727","3906","Chemicals"
"Polyacetals","2268807","0.015794793804312333","3907","Chemicals"
"Polyamides","128793","0.000896620505154823","3908","Chemicals"
"Amino-resins","17320","0.00012057695021687153","3909","Chemicals"
"Silicones in primary forms","23360","0.0001626257250038175","3910","Chemicals"
"Cellulose n.e.c.","5234","0.00003643763033689986","3912","Chemicals"
"Natural polymers","14663","0.00010207966634122328","3913","Chemicals"
"Plastic waste","2652597","0.018466631432703395","3915","Chemicals"
"Monofilament","19502","0.00013576741819453975","3916","Chemicals"
"Plastic tubes and fittings","2311482","0.016091885106304542","3917","Chemicals"
"Plastic floor coverings","104760","0.0007293095441523939","3918","Chemicals"
"Self-adhesive plastic sheets","14918","0.00010385490434961257","3919","Chemicals"
"Other plates of plastics, noncellular and not reinforced","535301","0.003726614435799166","3920","Chemicals"
"Other plastic plates, sheets etc.","126316","0.0008793763304615673","3921","Chemicals"
"Baths, sinks etc.","45547","0.0003170853551690443","3922","Chemicals"
"Packing lids","2568279","0.0178796333213647","3923","Chemicals"
"Plastic household articles","471115","0.003279769624793385","3924","Chemicals"
"Plastic builders' ware","125168","0.0008713842785649755","3925","Chemicals"
"Other articles of plastic","2386649","0.01661517653915394","3926","Chemicals"
"Scrap of rubber","82942","0.0005774187878110715","4004","Chemicals"
"Compounded rubber","47210","0.0003286626916708144","4005","Chemicals"
"Unvulcanized rubber rods","26429","0.0001839912365636084","4006","Chemicals"
"Vulcanized rubber plates","49820","0.0003468327748155046","4008","Chemicals"
"Vulcanized rubber tubes","60081","0.000418266959929553","4009","Chemicals"
"Conveyor belts of vulcanized rubber","19511","0.00013583007365365938","4010","Chemicals"
"New pneumatic tires of rubber","23102","0.00016082960184238835","4011","Chemicals"
"Used pneumatic tires of rubber","239351","0.001666294088415613","4012","Chemicals"
"Rubber inner tubes","364032","0.002534288010470449","4013","Chemicals"
"Other articles of vulcanized rubber","391818","0.00272772629792576","4016","Chemicals"
"Hard rubber","46523","0.00032387999162468325","4017","Chemicals"
"Raw hides of bovines or equines","772577","0.005378462960028866","4101","Agriculture"
"Other raw hides and skins","421297","0.0029329507734132403","4103","Agriculture"
"Tanned hides of bovines or equines","3606212","0.025105429838076482","4104","Agriculture"
"Bovine leather further prepared","43424","0.0003023056285344936","4107","Agriculture"
"Patent leather","6236","0.00004341327145221772","4109","Agriculture"
"Saddlery and harnesses","18457","0.0001284924232189837","4201","Agriculture"
"Trunks or cases","153940","0.0010716868196527255","4202","Agriculture"
"Leather apparel","61805","0.00043026896120980054","4203","Agriculture"
"Fuel wood","6133","0.00004269621453118204","4401","Agriculture"
"Wood charcoal","4901833","0.03412517746030127","4402","Agriculture"
"Wood in the rough","1777140","0.012371946957760456","4403","Agriculture"
"Wood sawn lengthwise","5722610","0.039839195212504105","4407","Agriculture"
"Sheets for veneering for plywood","17855","0.00012430146917564902","4408","Agriculture"
"Wood shaped along its edges","15228","0.0001060130368303995","4409","Agriculture"
"Particle board and similar board","448814","0.003124516358812643","4410","Agriculture"
"Fiberboard of wood","2632831","0.018329026121041345","4411","Agriculture"
"Plywood","108608","0.000756098233784872","4412","Agriculture"
"Wooden frames","12862","0.00008954161279961903","4414","Agriculture"
"Wooden tools","34342","0.0002390793085651156","4417","Agriculture"
"Wood carpentry for construction","38462","0.00026776158540654235","4418","Agriculture"
"Wooden kitchenware","9674","0.00006734765683591312","4419","Agriculture"
"Wood marquetry, ornaments, etc.","5215","0.00003630535770098066","4420","Agriculture"
"Other articles of wood","44013","0.00030640608024798887","4421","Agriculture"
"Basketwork","66387","0.00046216755161936784","4602","Agriculture"
"Newsprint","189452","0.0013189113379033918","4801","Agriculture"
"Paper used for graphic purposes","1481","0.000010310303884017711","4802","Agriculture"
"Tissue","2695254","0.01876359742377736","4803","Agriculture"
"Uncoated kraft paper and paperboard","4126","0.00002872404714750646","4804","Agriculture"
"Other uncoated paper and paperboard","1263441","0.00879571954728374","4805","Agriculture"
"Paper and paperboard, coated with kaolin","10809","0.00007524920640266538","4810","Agriculture"
"Cellulose wadding, coated","5766","0.000040141264142637485","4811","Agriculture"
"Cigarette paper","121957","0.0008490302030946306","4813","Agriculture"
"Cardboard packing containers","24200","0.00016847356785498215","4819","Agriculture"
"Notebooks","24297","0.0001691488544699381","4820","Agriculture"
"Paper labels","156399","0.0010888056834277421","4821","Agriculture"
"Other paper cut to size","2293726","0.015968272847179207","4823","Agriculture"
"Books, brochures etc.","170802","0.001189075303172176","4901","Agriculture"
"Unused stamps","658439","0.004583866427473827","4907","Agriculture"
"Calendars","2931","0.000020404794519956726","4910","Agriculture"
"Other printed matter","152279","0.0010601234065863152","4911","Agriculture"
"Raw cotton","1575","0.000010964705345933755","5201","Textiles"
"Cotton yarn of > 85%","73842","0.0005140671569234543","5205","Textiles"
"Cotton yarn for retail sale","9469","0.00006592050471152174","5207","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","5053186","0.03517885431631595","5209","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","487184","0.003391637466192629","5211","Textiles"
"Vegetable textile fibers","28878","0.00020104048316182542","5305","Textiles"
"Synthetic filament yarn","17620","0.0001226654655208589","5402","Textiles"
"Synthetic filament yarn for retail sale","1391","0.000009683749292821495","5406","Textiles"
"Other woven fabrics of synthetic staple fibers","1947","0.00001355446432287811","5515","Textiles"
"Wadding of textile materials","33706","0.00023465165612066233","5601","Textiles"
"Nonwoven textiles","1452704","0.01011331512054562","5603","Textiles"
"Rubber textiles","134664","0.0009374927496538562","5604","Textiles"
"Metallised yarn","16082","0.0001119583437290836","5605","Textiles"
"Twine and ropes of baste fibers","145021","0.0010095952596651805","5607","Textiles"
"Nets","15391","0.00010714779681223266","5608","Textiles"
"Articles of yarn, rope etc not elsewhere clasified","17264","0.00012018709402679389","5609","Textiles"
"Carpets, tufted","8011","0.000055770320334143064","5703","Textiles"
"Other carpets","12299","0.0000856221657458027","5705","Textiles"
"Terry cloth","115739","0.0008057422425606521","5802","Textiles"
"Narrow woven fabrics","92237","0.0006421279536462806","5806","Textiles"
"Braids in piece","10964","0.00007632827264305886","5808","Textiles"
"Other knitted fabrics","1181760","0.008227079485467095","6002","Textiles"
"Women's overcoats, knit","1119","0.000007790162083872936","6102","Textiles"
"Men's suits, knit","19897","0.00013851729667812315","6103","Textiles"
"Women's suits, knit","43429","0.0003023404371228934","6104","Textiles"
"Men's shirts, knit","9963","0.00006935959324542097","6105","Textiles"
"Women's shirts, knit","14383","0.00010013038539083507","6106","Textiles"
"Women's undergarments, knit","3999","0.000027839909002151805","6108","Textiles"
"T-shirts, knit","24540","0.00017084055186616785","6109","Textiles"
"Sweaters, pullovers, sweatshirts etc., knit","43135","0.0003002936921249858","6110","Textiles"
"Activewear, knit","40430","0.0002814622458006995","6112","Textiles"
"Other garments, knit","23731","0.0001652085222630819","6114","Textiles"
"Socks, stockings, etc., knit","6482","0.00004512585400148737","6115","Textiles"
"Gloves, knit","195882","0.0013636751825855213","6116","Textiles"
"Men's overcoats, not knit","124780","0.0008686831321051518","6201","Textiles"
"Womens overcoats, not knit","197385","0.0013741386442584981","6202","Textiles"
"Men's suits and pants","423863","0.0029508145409800125","6203","Textiles"
"Women's suits and pants","178988","0.0012460639241003118","6204","Textiles"
"Men's shirts","26943","0.00018756955945110678","6205","Textiles"
"Women's shirts","15991","0.00011132482742020743","6206","Textiles"
"Men's undergarments","8309","0.00005784491220277053","6207","Textiles"
"Babies' garments","1258","0.000008757840841387089","6209","Textiles"
"Garments made of textile felts and nonwoven fabric","34481","0.00024004698732262977","6210","Textiles"
"Activewear","49973","0.00034789791762053815","6211","Textiles"
"Brassieres","2724","0.00001896371896020543","6212","Textiles"
"Ties, bow ties and cravats","2675","0.000018622594793887492","6215","Textiles"
"Other clothing accesories","5914","0.00004117159835927126","6217","Textiles"
"House linen","141078","0.0009821452068531063","6302","Textiles"
"Curtains","6023","0.000041930425586386675","6303","Textiles"
"Bags for packing goods","698494","0.004862718029144541","6305","Textiles"
"Tents, tarpaulins, etc.","6538","0.000045515710191565015","6306","Textiles"
"Other made up articles","104329","0.0007263090438323319","6307","Textiles"
"Used clothes and textiles","4135","0.000028786702606626086","6309","Textiles"
"Used or new rags textile scraps","8841","0.00006154854600850816","6310","Textiles"
"Waterproof footwear","1285","0.000008945807218745954","6401","Textiles"
"Other footwear of rubber or plastics","405006","0.0028195374306890456","6402","Textiles"
"Leather footwear","345343","0.002404180468749715","6403","Textiles"
"Textile footwear","54791","0.0003814394734025755","6404","Textiles"
"Other footwear","8020","0.00005583297579326268","6405","Textiles"
"Other headgear","1084","0.000007546501965074407","6506","Textiles"
"Wigs","3452","0.00002403184943121481","6704","Textiles"
"Worked building stone","155143","0.0010800617660217148","6802","Stone"
"Worked slate","2443","0.00001700747629213725","6803","Stone"
"Grindstones","69465","0.00048359571863827836","6804","Stone"
"Natural or artificial abrasive powder","1289","0.000008973654089465786","6805","Stone"
"Mineral wools and insulating materials","22406","0.0001559842463371376","6806","Stone"
"Asphalt","4081678","0.028415489896495363","6807","Stone"
"Friction material and articles thereof","16753","0.00011662965629233538","6813","Stone"
"Articles of stone or of other mineral substances","11233","0.00007820097469896755","6815","Stone"
"Bricks, tiles and similar refractory ceramic constructional goods","3611","0.000025138762542328125","6902","Stone"
"Other refractory ceramic goods","2873","0.000020001014894519165","6903","Stone"
"Ceramic building bricks","469346","0.0032674543462175394","6904","Stone"
"Architectural ceramic ornaments","29779","0.0002073129907914675","6905","Stone"
"Unglazed ceramic flags and pavers","474729","0.003304929272488753","6907","Stone"
"Ceramic sinks, washbasins, and similar sanitary fixtures","507049","0.003529931987904994","6910","Stone"
"Porcelain or china household articles","2863","0.000019931397717719584","6911","Stone"
"Ceramic household articles","11830","0.00008235712015390244","6912","Stone"
"Ornamental ceramic articles","13022","0.0000906554876284123","6913","Stone"
"Other ceramic articles","2246","0.000015636017909185535","6914","Stone"
"Worked glass","669256","0.004659171327617931","7006","Stone"
"Safety glass","4439","0.0000309030647813333","7007","Stone"
"Glass mirrors","2486","0.00001730683015237544","7009","Stone"
"Glass containers for conveyance","5895812","0.04104497863810819","7010","Stone"
"Glassware for interior decorative use","24975","0.00017386889905694956","7013","Stone"
"Glass beads","12245","0.00008524623299108498","7018","Stone"
"Glass fibers","3305","0.000023008476932260995","7019","Stone"
"Other articles of glass","11158","0.0000776788458729707","7020","Stone"
"Pearls","1054","0.000007337650434675669","7101","Stone"
"Diamonds","1524","0.000010609657744255902","7102","Stone"
"Precious stones","8189","0.00005700950608117557","7103","Stone"
"Gold","444899744","3.097266413613562","7108","Stone"
"Platinum","3829","0.000026656416996558957","7110","Stone"
"Scrap of precious metal","1985390","0.013821724664611696","7112","Stone"
"Jewelry of precious metal","30911","0.0002151936552051799","7113","Stone"
"Other articles of precious metals","1945405","0.013543360383178578","7115","Stone"
"Articles of precious stones","27762","0.00019327120623099234","7116","Stone"
"Imitation jewelry","53793","0.0003744916791579775","7117","Stone"
"Coin","2567","0.000017870729284452035","7118","Stone"
"Ferroalloys","2862352","0.01992688652466297","7202","Metals"
"Ferrous products from the reduction of iron ore","155019280","1.0792004623103504","7203","Metals"
"Ferrous waste and scrap","17989784","0.12523979733142449","7204","Metals"
"Semifinished products of iron or nonalloy steel","1036261","0.007214156524750896","7207","Metals"
"Flat-rolled iron, width > 600mm, hot-rolled, not clad","11652934","0.081124436651183","7208","Metals"
"Flat-rolled iron, width > 600mm, cold-rolled, not clad","6892","0.00004798015825027013","7209","Metals"
"Flat rolled iron, width > 600mm, clad","1262","0.00000878568771210692","7210","Metals"
"Hot rolled bars of iron","3483970","0.024254415545443067","7213","Metals"
"Other bars of iron, not further worked than forged","177143","0.0012332195549807894","7214","Metals"
"Angles of iron or nonalloy steel","34203","0.00023811162980760144","7216","Metals"
"Wire of iron or nonalloy steel","235311","0.001638168748988583","7217","Metals"
"Wire of other alloy steel","276253","0.001923195394241421","7229","Metals"
"Tubes, seamless, of iron or steel","30081","0.00020941542953081482","7304","Metals"
"Other tubes and pipes, diameter > 406.4 mm, of iron or steel","78414","0.000545896130156222","7305","Metals"
"Other tubes, pipes and hollow profiles of iron or steel","48402","0.00033696105914532426","7306","Metals"
"Tube or pipe fittings of iron or steel","9269","0.00006452816117553015","7307","Metals"
"Structures and their parts, of iron or steel","545976","0.0038009307720327165","7308","Metals"
"Tanks etc. > 300 liters, iron or steel","13414","0.00009338448095895581","7309","Metals"
"Containers for compressed or liquified gas","802204","0.005584717769732979","7311","Metals"
"Wire of iron or steel, not insulated","736317","0.005126031076953591","7312","Metals"
"Cloth of iron or steel wire","26721","0.00018602405812615614","7314","Metals"
"Chain of iron or steel","2493","0.000017355562176135144","7315","Metals"
"Anchors of iron or steel","3762","0.00002618998191200177","7316","Metals"
"Nails and similar articles of iron or steel","168843","0.0011754372982371386","7317","Metals"
"Screws and similar articles of iron or steel","132829","0.0009247179977111333","7318","Metals"
"Springs of iron or steel","23532","0.00016382314044477024","7320","Metals"
"Stoves and similar non-electric appliances of iron or steel","47836","0.00033302072693846803","7321","Metals"
"Household articles of iron or steel","12733","0.00008864355121890446","7323","Metals"
"Sanitary ware and parts of iron or steel","19238","0.00013392952472703087","7324","Metals"
"Other cast articles of iron or steel","164157","0.0011428146891888558","7325","Metals"
"Other articles of iron or steel","303818","0.0021150951420894617","7326","Metals"
"Unrefined copper","1504581","0.0104744681486288","7402","Metals"
"Refined copper and copper alloys","10064186","0.07006402161058518","7403","Metals"
"Copper waste and scrap","36978784","0.2574358543561458","7404","Metals"
"Copper bars, rods and profiles","1602","0.000011152671723292621","7407","Metals"
"Copper tubes and pipes","45418","0.00031618729358832975","7411","Metals"
"Copper tube or pipe fittings","3629","0.000025264073460567365","7412","Metals"
"Screws and similar articles of copper","7404","0.000051544557702408594","7415","Metals"
"Nickel waste and scrap","19917","0.0001386565310317223","7503","Metals"
"Unwrought aluminum","49075840","0.3416521429867871","7601","Metals"
"Waste or scrap, aluminium","6729507","0.04684892785930072","7602","Metals"
"Aluminum bars","716767","0.0049899294963104135","7604","Metals"
"Aluminum wire","7217767","0.05024805613371698","7605","Metals"
"Aluminum plates > 0.2 mm","674153","0.004693262859096685","7606","Metals"
"Aluminum foil < 0.2 mm","169610","0.0011807769356976662","7607","Metals"
"Aluminum tubes and pipes","4920","0.00003425165098539307","7608","Metals"
"Aluminum structures (bridges, towers etc)","119324","0.0008307000004433013","7610","Metals"
"Aluminum containers, <300 liters","1417551","0.009868589858942059","7612","Metals"
"Aluminum wire, not insulated","169663","0.001181145906734704","7614","Metals"
"Household articles of aluminum","106999","0.0007448968300378197","7615","Metals"
"Other articles of aluminum","32812","0.00022842788051477997","7616","Metals"
"Lead refined unwrought","6983140","0.048614649199621496","7801","Metals"
"Lead waste or scrap","235891","0.0016422065452429584","7802","Metals"
"Other articles of lead","118412","0.0008243509139191798","7806","Metals"
"Unwrought zinc","93939","0.000653976797137569","7901","Metals"
"Zinc waste and scrap","862824","0.00600673709549203","7902","Metals"
"Other metals","79680","0.0005547096647390488","8112","Metals"
"Handsaws","8038","0.00005595828671150193","8202","Metals"
"Wrenches","1655","0.000011521642760330392","8204","Metals"
"Hand tools n.e.c.","5859","0.00004078870388687357","8205","Metals"
"Retail tool sets","29286","0.00020388086397524826","8206","Metals"
"Interchangeable tools for hand tools","59260","0.0004125513897143075","8207","Metals"
"Knives and blades for machines","10411","0.00007247844276604213","8208","Metals"
"Cutlery","2109","0.000014682262587031296","8215","Metals"
"Padlocks and locks","1772048","0.012336497891334109","8301","Metals"
"Base metal mountings, fittings and similar articles","97909","0.000681614816327002","8302","Metals"
"Safes","5369","0.00003737746222369418","8303","Metals"
"Paper clips and similar office articles, of metal","4722","0.0000328732308847614","8305","Metals"
"Ornaments, statuettes, etc. of metal","54675","0.0003806319141517004","8306","Metals"
"Flexible tubing of base metal","2850","0.000019840895387880132","8307","Metals"
