"Name","Gross Export","Share","Code","Sector"
"Tube or pipe fittings of iron or steel","74779","0.0001966033034017987","7307","Metals"
"Structures and their parts, of iron or steel","565442","0.0014866174337998615","7308","Metals"
"Tanks etc. > 300 liters, iron or steel","14182","0.0000372862441172563","7309","Metals"
"Tanks etc. < 300 liters, iron or steel","264824","0.0006962552751451335","7310","Metals"
"Wire of iron or steel, not insulated","260618","0.0006851971773622269","7312","Metals"
"Barbed wire of iron or steel","58955","0.00015500003680248519","7313","Metals"
"Chain of iron or steel","4463","0.00001173378278771082","7315","Metals"
"Nails and similar articles of iron or steel","172861","0.00045447309578007625","7317","Metals"
"Screws and similar articles of iron or steel","42072","0.00011061252732345276","7318","Metals"
"Articles for sewing of iron or steel","2130","0.000005600035253825688","7319","Metals"
"Springs of iron or steel","13731","0.00003610050895318335","7320","Metals"
"Stoves and similar non-electric appliances of iron or steel","23662","0.00006221034468357909","7321","Metals"
"Household articles of iron or steel","31246","0.00008214962513663731","7323","Metals"
"Other cast articles of iron or steel","39300","0.00010332459411988243","7325","Metals"
"Other articles of iron or steel","417864","0.001098616493570243","7326","Metals"
"Refined copper and copper alloys","4016222","0.010559147787413294","7403","Metals"
"Copper waste and scrap","1835369","0.004825413663745916","7404","Metals"
"Copper plates, sheets and strip > 0.15 mm","967006","0.0025423791974934105","7409","Metals"
"Copper foil < 0.15 mm thick","789706","0.002076235417914399","7410","Metals"
"Copper tubes and pipes","190212","0.000500091035540231","7411","Metals"
"Copper tube or pipe fittings","4615","0.000012133409716622326","7412","Metals"
"Copper wire, uninsulated","95132","0.00025011387500795563","7413","Metals"
"Nickel unwrought","4299","0.000011302606364411567","7502","Metals"
"Nickel waste and scrap","1188148","0.0031237890548180677","7503","Metals"
"Unwrought aluminum","220906336","0.5807902673208746","7601","Metals"
"Waste or scrap, aluminium","5064604","0.01331547462284817","7602","Metals"
"Aluminum bars","6414598","0.016864776966722887","7604","Metals"
"Aluminum wire","17460910","0.04590690683750118","7605","Metals"
"Aluminum plates > 0.2 mm","1249468","0.0032850069711394723","7606","Metals"
"Aluminum foil < 0.2 mm","3509","0.000009225597983884668","7607","Metals"
"Aluminum tubes and pipes","6581","0.00001730226854714876","7608","Metals"
"Aluminum structures (bridges, towers etc)","178831","0.000470168969237982","7610","Metals"
"Aluminum containers, <300 liters","1849323","0.0048621004674698045","7612","Metals"
"Aluminum wire, not insulated","5480548","0.014409043197316371","7614","Metals"
"Household articles of aluminum","143293","0.00037673514160865937","7615","Metals"
"Other articles of aluminum","38797","0.00010200214448012921","7616","Metals"
"Lead refined unwrought","17721216","0.046591283728009324","7801","Metals"
"Other articles of lead","6051144","0.01590921113895577","7806","Metals"
"Magnesium","18641","0.00004900951040683787","8104","Metals"
"Cermets","3479","0.000009146724247915292","8113","Metals"
"Handtools for gardening","2404","0.000006320415375679322","8201","Metals"
"Handsaws","1128","0.000002965652472448534","8202","Metals"
"Pliers, pincers and other metal handtools","1603","0.000004214486625296985","8203","Metals"
"Wrenches","7648","0.00002010754442312623","8204","Metals"
"Hand tools n.e.c.","37653","0.00009899442601516369","8205","Metals"
"Retail tool sets","158111","0.00041569350892846645","8206","Metals"
"Interchangeable tools for hand tools","220019","0.0005784573504748705","8207","Metals"
"Knives and blades for machines","15540","0.000040856595232136715","8208","Metals"
"Articles for utensils, of cermet","1789","0.000004703503788307116","8209","Metals"
"Other cutlery","1760","0.000004627259176870053","8214","Metals"
"Cutlery","1359","0.000003572980239412728","8215","Metals"
"Padlocks and locks","2009515","0.005283265184550014","8301","Metals"
"Base metal mountings, fittings and similar articles","74139","0.00019492066370111865","8302","Metals"
"Safes","4188","0.000011010773541324875","8303","Metals"
"Ornaments, statuettes, etc. of metal","152505","0.00040095463680032235","8306","Metals"
"Flexible tubing of base metal","1731","0.000004551014565432989","8307","Metals"
"Sign plates and similar plates of base metal","1500","0.000003943686798468795","8310","Metals"
"Wire etc. used for welding","18474","0.000048570446609941674","8311","Metals"
"Spark-ignition reciprocating internal combustion piston engines","6050","0.000015906203420490806","8407","Machinery"
"Compression-ignition internal combustion piston engines","366269","0.000962966813325578","8408","Machinery"
"Parts suitable for use with spark-ignition engines","394309","0.0010366874652116213","8409","Machinery"
"Hydraulic turbines, water wheels and regulators","2522","0.0000066306520704922","8410","Machinery"
"Gas turbines","723978","0.0019034283206545608","8411","Machinery"
"Other engines and motors","897091","0.0023585639558167796","8412","Machinery"
"Pumps for liquids","201565","0.0005299394863555752","8413","Machinery"
"Pumps, compressors, fans, etc.","247339","0.0006502850326976489","8414","Machinery"
"Air conditioners","14745","0.000038766441228948256","8415","Machinery"
"Industrial furnaces","330561","0.0008690860345257622","8417","Machinery"
"Refrigerators, freezers","18795","0.000049414395584813995","8418","Machinery"
"Equipment for temperature change of materials","190680","0.0005013214658213532","8419","Machinery"
"Calendering or other rolling machines, other than for metals or glass","36134","0.00009500078585058096","8420","Machinery"
"Centrifuges","996453","0.0026197990275964173","8421","Machinery"
"Dish washing machines","59047","0.00015524191625945795","8422","Machinery"
"Weighing machinery","3556","0.000009349166836903357","8423","Machinery"
"Sprays and powder dispersers","2457","0.000006459758975891886","8424","Machinery"
"Pulleys and winches","275967","0.0007255516098086919","8425","Machinery"
"Ships' derricks; cranes","1940391","0.005101529580378443","8426","Machinery"
"Fork-lift trucks","254353","0.0006687257121672889","8427","Machinery"
"Other lifting machinery","1697218","0.0044621974804824075","8428","Machinery"
"Self-propelled bulldozers, excavators and road rollers","1462014","0.0038438168739843713","8429","Machinery"
"Other moving, excavating or boring machinery","390388","0.001026378667920424","8430","Machinery"
"Parts for use with hoists and excavation machinery","1959486","0.00515173271332295","8431","Machinery"
"Machinery for soil preparation or cultivation","6325","0.000016629212666876754","8432","Machinery"
"Harvesting or agricultural machinery","133403","0.00035073309998408844","8433","Machinery"
"Dairy machinery","1502","0.00000394894504753342","8434","Machinery"
"Machines for wine and juice production","2401","0.000006312528002082384","8435","Machinery"
"Other agricultural machinery","24474","0.00006434519380381686","8436","Machinery"
"Machinery for processing grain","1040","0.000002734289513605031","8437","Machinery"
"Machinery for the industrial preparation of food or drink","66713","0.0001753967849241658","8438","Machinery"
"Bookbinding machinery","358785","0.0009432904453257509","8440","Machinery"
"Other machinery for making paper","1053","0.0000027684681325250942","8441","Machinery"
"Printers and copiers","144875","0.0003808944166187778","8443","Machinery"
"Machines for preparing textile fibers","14321","0.000037651692427247744","8445","Machinery"
"Household- or laundry-type washing machines","2969","0.000007805870736435902","8450","Machinery"
"Machinery for processing fabrics","90783","0.00023867981241692838","8451","Machinery"
"Sewing machines","11482","0.00003018760788001247","8452","Machinery"
"Machinery for preparing leather","372543","0.0009794619406413069","8453","Machinery"
"Metal-rolling mills","3580","0.000009412265825678858","8455","Machinery"
"Lathes for removing metal","32962","0.00008666120283408562","8458","Machinery"
"Machines with grinding stones for finishing metal","118785","0.00031230055757074386","8460","Machinery"
"Machine tools for molding and forging metals","89336","0.0002348754692186722","8462","Machinery"
"Machine tools for working wood","32131","0.0000844764003477339","8465","Machinery"
"Parts and accessories for metal working machines","99020","0.0002603359111895867","8466","Machinery"
"Tools for hand working, pneumatic, hydraulic motors","10561","0.000027766184185752626","8467","Machinery"
"Cash registers, calculators, etc.","9386","0.000024676962860285405","8470","Machinery"
"Computers","840390","0.002209489965710127","8471","Machinery"
"Other office machines","7741","0.000020352053004631294","8472","Machinery"
"Parts and accessories for office machines","472593","0.0012425058500991754","8473","Machinery"
"Machinery for working minerals","624518","0.0016419355946707568","8474","Machinery"
"Machines for assembling electric lamps","2190","0.0000057577827257644405","8475","Machinery"
"Automatic goods-vending machines","3788","0.000009959123728399865","8476","Machinery"
"Machinery for working rubber or plastics","64402","0.00016932087812999156","8477","Machinery"
"Machinery for preparing tobacco","4107","0.00001079781445420756","8478","Machinery"
"Machines n.e.c.","1502134","0.00394929735022075","8479","Machinery"
"Molding boxes for metal foundry","268877","0.0007069111168745961","8480","Machinery"
"Appliances for thermostatically controlled valves","1431109","0.0037625637803132524","8481","Machinery"
"Ball or roller bearings","65920","0.00017331188917004198","8482","Machinery"
"Transmission shafts","251820","0.0006620661397269413","8483","Machinery"
"Gaskets and similar joints of metal sheeting","12877","0.00003385523660258845","8484","Machinery"
"Machinery parts, not containing electrical features, n.e.c.","21757","0.00005720186244952372","8485","Machinery"
"Electric motors and generators","238238","0.0006263573703290725","8501","Electronics"
"Electric generating sets and rotary converters","165356","0.0004347415161650707","8502","Electronics"
"Parts for use with electric generators","53475","0.00014059243436541255","8503","Electronics"
"Electrical transformers","341865","0.0008988056582390231","8504","Electronics"
"Primary cells and primary batteries","13165","0.000034612424467894454","8506","Electronics"
"Batteries","26462","0.00006957189337405417","8507","Electronics"
"Vacuum cleaners","2458","0.000006462388100424198","8508","Electronics"
"Electromechanical domestic appliances","19537","0.000051365205987789895","8509","Electronics"
"Electric shavers and hair clippers","6996","0.00001839335522805846","8510","Electronics"
"Electrical ignition equipment","172611","0.00045381581464699807","8511","Electronics"
"Electrical lighting equipment used for motor vehicles","39488","0.00010381886953195718","8512","Electronics"
"Industrial electric furnaces","10160","0.000026711905248295306","8514","Electronics"
"Electric soldering machines","3494","0.00000918616111589998","8515","Electronics"
"Electric heaters","89817","0.00023614007811871449","8516","Electronics"
"Telephones","1856001","0.004879657761096588","8517","Electronics"
"Microphones","72730","0.0001912162272350903","8518","Electronics"
"Sound reproducing apparatus","11242","0.000029556617992257462","8519","Electronics"
"Video recording apparatus","130738","0.00034372648310547553","8521","Electronics"
"Parts and accessories for video or sound equipment","2179","0.000005728862355909003","8522","Electronics"
"Sound storage media","38481","0.00010117134112791846","8523","Electronics"
"Tapes, cassettes, records and compact disks","145523","0.00038259808931571633","8524","Electronics"
"Transmission apparatus for radio, telephone and TV","1817706","0.004778975437131679","8525","Electronics"
"Radar","102015","0.00026821013916386273","8526","Electronics"
"Reception apparatus for radio broadcasting","20543","0.000054010105267296304","8527","Electronics"
"Monitors and projectors","321479","0.0008452083255232998","8528","Electronics"
"Parts of radios, telephones, and T.V.s","178519","0.0004693486823839005","8529","Electronics"
"Electric signal and traffic controls","37438","0.00009842916424071649","8530","Electronics"
"Electric sound or visual signaling apparatus","59969","0.0001576659690782501","8531","Electronics"
"Electrical capacitors","79618","0.00020932563701365903","8532","Electronics"
"Electrical resistors","29715","0.00007812443547766684","8533","Electronics"
"Electronic printed circuits","25656","0.00006745281900101027","8534","Electronics"
"Electrical apparatus for < 1k volts","525145","0.0013806716025212635","8536","Electronics"
"Electrical boards","97904","0.0002574018082115259","8537","Electronics"
"Parts for electrical apparatus","115299","0.0003031354294511024","8538","Electronics"
"Electrical filament","44281","0.00011642026341533113","8539","Electronics"
"Thermionic, cold cathode or photocathode tubes","1379","0.0000036255627300589787","8540","Electronics"
"Semiconductor devices","9764","0.00002567077193349954","8541","Electronics"
"Electronic integrated circuits","1484418","0.0039027197800063007","8542","Electronics"
"Electrical machines with individual functions n.e.c.","263575","0.0006929714986042751","8543","Electronics"
"Insulated electrical wire","43500624","0.11436855772930321","8544","Electronics"
"Carbon articles for eletrical purposes","664272","0.001746453811328309","8545","Electronics"
"Waste and scrap of batteries","27787","0.00007305548337936827","8548","Electronics"
"Parts of railway locomotives","13455","0.00003537487058226509","8607","Vehicles"
"Containers for multimodal transportation","343154","0.0009021945997611739","8609","Vehicles"
"Tractors","518620","0.0013635165649479243","8701","Vehicles"
"Cars","145450","0.00038240616322485747","8703","Vehicles"
"Motor vehicles for transporting goods","264327","0.0006949486002525741","8704","Vehicles"
"Special purpose motor vehicles","256678","0.0006748384267049155","8705","Vehicles"
"Parts of motor vehicles","3518268","0.009249964710050141","8708","Vehicles"
"Motorcycles","22854","0.000060086012061470556","8711","Vehicles"
"Bicycles","27424","0.00007210111117413882","8712","Vehicles"
"Parts of motorcycles or wheelchairs","15207","0.000039981096762876644","8714","Vehicles"
"Trailers and semi-trailers","61615","0.00016199350805843655","8716","Vehicles"
"Parts of other aircraft","541123","0.0014226797542985531","8803","Vehicles"
"Parachutes","1490","0.00000391739555314567","8804","Vehicles"
"Cargo ships and similar vessels","2360762","0.006206737289151193","8901","Vehicles"
"Fishing vessels","1011598","0.0026596171186382906","8902","Vehicles"
"Pleasure or sport boats","1108590","0.0029146211652763478","8903","Vehicles"
"Tugs and pusher craft","710300","0.0018674671553015902","8904","Vehicles"
"Other vessels","36501","0.00009596567455393965","8906","Vehicles"
"Floating structures for scrapping","3588810","0.00943542841280853","8908","Vehicles"
"Optical fibers","3605","0.000009477993938986672","9001","Machinery"
"Lenses and other optical elements","2154","0.00000566313424260119","9002","Machinery"
"Frames for spectacles, goggles","30220","0.00007945214336648466","9003","Machinery"
"Glasses","7004","0.00001841438822431696","9004","Machinery"
"Photographic cameras","10099","0.00002655152865182424","9006","Machinery"
"Cinematographic cameras and projectors","81203","0.00021349279939737438","9007","Machinery"
"Microscopes, other than optical","6995","0.000018390726103526147","9012","Machinery"
"Navigational instruments","27338","0.00007187500646435994","9014","Machinery"
"Surveying instruments","88446","0.00023253554838491403","9015","Machinery"
"Drafting tables and machines","5744","0.000015101691313603173","9017","Machinery"
"Medical instruments","973816","0.0025602835355584587","9018","Machinery"
"Therapy applicances","14852","0.000039047757553905695","9019","Machinery"
"Other breathing appliances and gas masks","109012","0.0002866061235164535","9020","Machinery"
"Orthopedic appliances","45557","0.00011977502631856194","9021","Machinery"
"X-ray machines","21204","0.000055747956583154885","9022","Machinery"
"Instruments designed for demonstrational purposes","3594","0.000009449073569131233","9023","Machinery"
"Machines for testing the mechanical properties of materials","1128","0.000002965652472448534","9024","Machinery"
"Thermometers, hydrometers etc.","3323","0.000008736580820874538","9025","Machinery"
"Instruments for measuring properties of liquids or gases","56409","0.00014830628574321748","9026","Machinery"
"Instruments for physical or chemical analysis","289048","0.0007599431878158721","9027","Machinery"
"Instruments for measuring electricity","155641","0.0004091995713336545","9030","Machinery"
"Measuring instruments","445319","0.0011707991076048835","9031","Machinery"
"Automatic regulating instruments","154639","0.0004065651885522773","9032","Machinery"
"Other parts for machines and appliances","14457","0.00003800925336364225","9033","Machinery"
"Watches with precious metal","1183511","0.003111597804361734","9101","Machinery"
"Watches","610105","0.0016040420227865363","9102","Machinery"
"Other clocks","6672","0.000017541518879589198","9105","Machinery"
"Time switches","1543","0.000004056739153358234","9107","Machinery"
"Other clock or watch parts","11260","0.00002960394223383909","9114","Machinery"
"Pianos","5938","0.000015611741472871803","9201","Machinery"
"Musical instruments, string","9189","0.00002415902532741984","9202","Machinery"
"Musical instruments, wind","4630","0.000012172846584607014","9205","Machinery"
"Musical instruments, electric","4685","0.000012317448433884202","9207","Machinery"
"Parts of musical instruments","4042","0.000010626921359607247","9209","Machinery"
"Parts of military weapons","19985","0.000052543053778265906","9305","Machinery"
"Munitions of war","2472","0.000006499195843876574","9306","Machinery"
"Seats","1149398","0.0030219104791909574","9401","Textiles"
"Medical, dental or veterinary furniture","9740","0.000025607672944724044","9402","Textiles"
"Other furniture and parts","936284","0.002461607233611705","9403","Textiles"
"Mattresses and bedding","122511","0.0003220966755781404","9404","Textiles"
"Lamps","133792","0.000351755829427158","9405","Textiles"
"Prefabricated buildings","2616506","0.006879120113542929","9406","Textiles"
"Toys","69663","0.00018315270229448777","9503","Machinery"
"Games","28815","0.00007575822339858555","9504","Machinery"
"Christmas and other festivity articles","7181","0.000018879743266536277","9505","Machinery"
"Sports equipment","99275","0.00026100633794532644","9506","Machinery"
"Fishing and hunting equipment","1837","0.000004829701765858117","9507","Machinery"
"Fairground amusements","52655","0.00013843655224891628","9508","Machinery"
"Worked animal carving material","1234","0.000003244339672873662","9601","Machinery"
"Worked vegetable or mineral carving material","13244","0.000034820125305947146","9602","Machinery"
"Brooms and mops","284599","0.0007482462127716137","9603","Machinery"
"Hand sieves and riddles","3738","0.000009827667501784236","9604","Machinery"
"Buttons","3667","0.000009640999659990046","9606","Machinery"
"Slide fasteners","45888","0.00012064526653875738","9607","Machinery"
"Pens","12856","0.00003380002498740989","9608","Machinery"
"Pencils, crayons, pastels, etc.","36872","0.0000969410797554276","9609","Machinery"
"Typewriter ribbons and ink pads","16596","0.00004363295073825875","9612","Machinery"
"Cigarette lighters","78212","0.0002056290879212276","9613","Machinery"
"Scent sprays","238224","0.0006263205625856201","9616","Machinery"
"Vacuum vessels","24613","0.0000647106421138083","9617","Machinery"
"Paintings and drawings","4396804","0.011559745260169861","9701","Textiles"
"Original engravings","381444","0.0010028637781034208","9702","Textiles"
"Sculptures","4952707","0.013021283475055993","9703","Textiles"
"Collectors pieces","44723","0.00011758233645861328","9705","Textiles"
"Antiques >100 years","15969","0.00004198448965649879","9706","Textiles"
"Commodities not specified according to kind","149333696","0.39261688365450154","9999","Other"
"Travel and tourism","575000000","1.5117466060797047","travel","Services"
"Transport","720000064","1.8929698315289918","transport","Services"
"ICT","321000032","0.8439490590043071","ict","Services"
"Insurance and finance","19000000","0.049953366113938066","financial","Services"
