"Name","Gross Export","Share","Code","Sector"
"Peanuts","21385","0.00008353384344712638","1202","Agriculture"
"Other oil seeds","6540173","0.025547149286842312","1207","Agriculture"
"Seeds used for sowing","36705","0.00014337665296828493","1209","Agriculture"
"Plants used in perfumery, pharmacy or insecticide","1331351","0.0052005081134989545","1211","Agriculture"
"Forage products","14075","0.000054979604700411675","1214","Agriculture"
"Vegetable saps and extracts","73076","0.00028544863894048195","1302","Agriculture"
"Vegetable products n.e.c.","1946","0.000007601443037087113","1404","Agriculture"
"Soybean oil","8810","0.000034413521663277216","1507","Agriculture"
"Coconut & palm kernel oil","98071","0.0003830838232734688","1513","Agriculture"
"Animal or vegetable fats and oils, processed","520313","0.0020324407147769307","1518","Agriculture"
"Stearic acid","136251","0.0005322221044430402","1519","Agriculture"
"Degras and wax residues","27038","0.00010561552766534501","1522","Agriculture"
"Prepared or preserved fish","32889","0.00012847063722854987","1604","Agriculture"
"Prepared aquatic invertibrates","22251544","0.08691872775089288","1605","Agriculture"
"Sugarcane & sucrose","12257","0.00004787815380553789","1701","Agriculture"
"Confectionery sugar","10609","0.00004144075497454121","1704","Agriculture"
"Cocoa beans","23858580","0.09319611347162686","1801","Agriculture"
"Cocoa paste","76774","0.0002998937244241141","1803","Agriculture"
"Cocoa butter","1550784","0.006057654798985664","1804","Agriculture"
"Cocoa powder","528705","0.0020652214496007927","1805","Agriculture"
"Chocolates","914052","0.0035704595122998716","1806","Agriculture"
"Malt extract","71552","0.0002794956074972544","1901","Agriculture"
"Cereal foods","236262","0.0009228839336219299","1904","Agriculture"
"Bakery products","201182","0.0007858548371465876","1905","Agriculture"
"Other vegetables, frozen","10812","0.000042233711262582665","2004","Agriculture"
"Other vegetables, prepared or preserved","6401","0.00002500351329927781","2005","Agriculture"
"Jams, jellies and marmalades","150809","0.000589088398242585","2007","Agriculture"
"Fruits and nuts, otherwise prepared","103762","0.00040531394265890707","2008","Agriculture"
"Fruit juices","115314","0.0004504382334936605","2009","Agriculture"
"Coffee extracts","57090","0.00022300430780436962","2101","Agriculture"
"Sauces and seasonings","21730","0.00008488147851793575","2103","Agriculture"
"Soups and broths","23090","0.00009019389502895244","2104","Agriculture"
"Food preparations n.e.c.","202298","0.0007902141436365102","2106","Agriculture"
"Waters, flavored or sweetened","816307","0.003188649106513602","2202","Agriculture"
"Beer","68025","0.00026571848026611043","2203","Agriculture"
"Wine","50697","0.00019803204401398015","2204","Agriculture"
"Ethyl alcohol > 80%","820999","0.00320697694347661","2207","Agriculture"
"Spirits < 80% alcohol","37917720","0.1481137660206674","2208","Agriculture"
"Animal feed","90926","0.00035517410564757596","2309","Agriculture"
"Cigars and cigarettes","961911","0.0037574057930357158","2402","Agriculture"
"Sulphur, crude","4754354","0.018571403447660468","2503","Minerals"
"Kaolin","26184","0.00010227964259151541","2507","Minerals"
"Slate","186330","0.0007278401238953967","2514","Minerals"
"Granite","26431","0.0001032444711784427","2516","Minerals"
"Gravel","1700","0.000006640520638770859","2517","Minerals"
"Cements","9305340","0.03634841312987061","2523","Minerals"
"Iron ores and concentrates","284407520","1.1109494155186095","2601","Minerals"
"Aluminum ore","1185","0.000004628833504084393","2606","Minerals"
"Zirconium ore","38233","0.00014934530916595662","2615","Minerals"
"Slag, ash and residues containing metals","195194","0.0007624645797436701","2620","Minerals"
"Coal","28538294","0.11147595900135918","2701","Minerals"
"Coke","604564","0.0023615410114458035","2704","Minerals"
"Tar distilled from coal, lignite etc.","2121","0.000008285026044019408","2706","Minerals"
"Oils etc. from high temperature coal tar","5089830","0.019881835978138286","2707","Minerals"
"Pitch and pitch coke","1947553","0.007607509348000061","2708","Minerals"
"Petroleum oils, crude","16898436096","66.00847862261087","2709","Minerals"
"Petroleum oils, refined","2830056960","11.054736265751245","2710","Minerals"
"Petroleum gases","24523262","0.09579248672999126","2711","Minerals"
"Petroleum jelly","42097","0.0001644388219590217","2712","Minerals"
"Petroleum coke","164755696","0.6435668233194456","2713","Minerals"
"Bitumen and asphalt, natural","10711319","0.04184043228703438","2714","Minerals"
"Bituminous mixtures","3526019","0.01377329526011658","2715","Minerals"
"Electrical energy","46531032","0.18175898725841605","2716","Minerals"
"Iodine","324291","0.0012667418108633182","2801","Chemicals"
"Sulfur, sublimed or precipitated","57190","0.0002233949266654738","2802","Chemicals"
"Carbon","19067894","0.07448279037935002","2803","Chemicals"
"Silicon & rare gases","177891","0.0006948757982068159","2804","Chemicals"
"Other inorganic acids","128168","0.0005006483818999904","2811","Chemicals"
"Ammonia","53067744","0.20729261722647555","2814","Chemicals"
"Sodium hydroxide","59685","0.0002331408672500228","2815","Chemicals"
"Aluminum oxide","4159626","0.01624828370739287","2818","Chemicals"
"Chlorides, bromides, iodides etc.","164940","0.000644286749505215","2827","Chemicals"
"Sulfates","110278","0.0004307666676484546","2833","Chemicals"
"Phosphates","7126998","0.027839398418516847","2835","Chemicals"
"Borates","2286","0.000008929547164841285","2840","Chemicals"
"Other salts of acids","79922","0.00031219040617167334","2842","Chemicals"
"Uranium","12541","0.00004898751137107374","2844","Chemicals"
"Hydrogen peroxide","1341248","0.005239167662182434","2847","Chemicals"
"Carbides","13148251","0.05135954831131741","2849","Chemicals"
"Hydrides, nitrides, azides, silicides and borides","8607","0.00003362056537523576","2850","Chemicals"
"Acyclic hydrocarbons","23606574","0.09221173050451269","2901","Chemicals"
"Cyclic hydrocarbons","6372482","0.02489211661246812","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","48906","0.0001910360602116045","2903","Chemicals"
"Sulfonated, nitrated derivatives of hydrocarbons","1486110","0.005805025956755154","2904","Chemicals"
"Acyclic alcohols","284773792","1.112380143033553","2905","Chemicals"
"Phenols, phenol-alcohols","1694","0.0000066170835071046095","2907","Chemicals"
"Ethers","2052147","0.008016073239583355","2909","Chemicals"
"Aldehydes","25450","0.0000994125001510108","2912","Chemicals"
"Ketones and quinones","21685","0.00008470570003043889","2914","Chemicals"
"Saturated acyclic monocarboxylic acids","124287","0.00048548846390053757","2915","Chemicals"
"Unsaturated acyclic monocarboxylic acids","40537","0.0001583451677257967","2916","Chemicals"
"Polycarboxylic acids","14163","0.000055323349298183346","2917","Chemicals"
"Carboxyamide-function compounds","901558","0.003521655591793517","2924","Chemicals"
"Carboxyimide-function compounds","12533","0.00004895626186218541","2925","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","17041","0.0000665653601207613","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","57426","0.00022431678717767966","2933","Chemicals"
"Nucleic acids and their salts","4553","0.00001778487674607278","2934","Chemicals"
"Sulfonamides","3621184","0.014145027699286362","2935","Chemicals"
"Vitamins","10677","0.00004170637580009204","2936","Chemicals"
"Glycosides","1299794","0.005077240519500312","2938","Chemicals"
"Vegetable alkaloids","119334","0.0004661411117100481","2939","Chemicals"
"Serums and vaccines","221970","0.0008670566859929222","3002","Chemicals"
"Medicaments, not packaged","15933","0.00006223730313972713","3003","Chemicals"
"Medicaments, packaged","5692042","0.02223418963397092","3004","Chemicals"
"Wadding, gauze and bandages","225253","0.000879880703202972","3005","Chemicals"
"Pharmaceutical goods","3848","0.000015031013775288394","3006","Chemicals"
"Animal or vegetable fertilizers","1182133","0.004617634461336537","3101","Chemicals"
"Nitrogenous fertilizers","190302704","0.7433582550152364","3102","Chemicals"
"Phosphatic fertilizers","892873","0.0034877303437066197","3103","Chemicals"
"Mixed fertilizers","538452","0.0021032950699926157","3105","Chemicals"
"Coloring matter of animal or vegetable origin","16397","0.00006404977465525046","3203","Chemicals"
"Synthetic organic coloring matter","46831","0.00018293071884369302","3204","Chemicals"
"Color lakes","8182","0.00003196043521554304","3205","Chemicals"
"Other coloring matter","31469","0.0001229238494008707","3206","Chemicals"
"Paints and varnishes, nonaqueous","366086","0.0014300009638618053","3208","Chemicals"
"Paints and varnishes, aqueous","14038","0.000054835075721803135","3209","Chemicals"
"Other paints and varnishes","8783","0.00003430805457077909","3210","Chemicals"
"Pigments, nonaqueous","29165","0.00011392399084103066","3212","Chemicals"
"Artists' colors","1191","0.000004652270635750643","3213","Chemicals"
"Glaziers' putty","2473","0.00000966000443510608","3214","Chemicals"
"Ink","1055","0.000004121028984648975","3215","Chemicals"
"Essential oils","832542","0.003252066078613864","3301","Chemicals"
"Mixtures of odoriferous subtances","11538","0.00004506960419419893","3302","Chemicals"
"Perfumes","44292","0.00017301290596025818","3303","Chemicals"
"Make-up preparations","257619","0.0010063084037879471","3304","Chemicals"
"Hair products","34550","0.0001349588165114901","3305","Chemicals"
"Toiletries","30809","0.00012034576491758317","3307","Chemicals"
"Soap","23024","0.0000899360865806237","3401","Chemicals"
"Cleaning products","1700512","0.006642520607339713","3402","Chemicals"
"Lubricants","180207","0.0007039225310299885","3403","Chemicals"
"Artificial and prepared waxes","742466","0.0029002122332856734","3404","Chemicals"
"Polishes and creams","129672","0.000506523289570997","3405","Chemicals"
"Candles","12233","0.000047784405278872896","3406","Chemicals"
"Gelatin","8513","0.00003325338364579784","3503","Chemicals"
"Peptones","6351","0.000024808203868725724","3504","Chemicals"
"Glues and adhesives","161132","0.0006294119832743684","3506","Chemicals"
"Enzymes","7976","0.000031155760361668453","3507","Chemicals"
"Chemical preparations for photographic uses","5432","0.00002121841653517842","3707","Chemicals"
"Artificial graphite","2160","0.000008437367399850034","3801","Chemicals"
"Activated carbon","83890","0.0003276901625802867","3802","Chemicals"
"Insecticides, rodenticides, fungicides, etc.","1045610","0.004084349873591293","3808","Chemicals"
"Finishing agents","127659","0.0004986601318969701","3809","Chemicals"
"Anti-knock","396219","0.0015477061452783241","3811","Chemicals"
"Stabilizers for rubber or plastic","61298","0.00023944154947963303","3812","Chemicals"
"Organic composite solvents and thinners","56069","0.00021901608923249606","3814","Chemicals"
"Catalytic preparations","59005","0.00023048465899451446","3815","Chemicals"
"Refractory cements","5623","0.00002196449855988738","3816","Chemicals"
"Mixed alkylbenzenes","5475519","0.02138840995734234","3817","Chemicals"
"Hydraulic fluids","444177","0.0017350391386866612","3819","Chemicals"
"Antifreezing preparation","33161","0.00012953312053075322","3820","Chemicals"
"Diagnostic or laboratory reagents","29534","0.00011536537443850504","3822","Chemicals"
"Industrial monocarboxylic fatty acids","217579","0.0008499046118018382","3823","Chemicals"
"Polymers of ethylene","6802418","0.02657152771914494","3901","Chemicals"
"Polymers of propylene","290195","0.0011335564039812408","3902","Chemicals"
"Polymers of styrene","14447","0.00005643270686371919","3903","Chemicals"
"Polymers of vinyl chloride","4969626","0.01941229648233663","3904","Chemicals"
"Acrylic polymers","424231","0.001657126300650824","3906","Chemicals"
"Polyacetals","3696298","0.014438437150616148","3907","Chemicals"
"Amino-resins","67855","0.00026505442820223336","3909","Chemicals"
"Natural polymers","9750","0.000038085338957656395","3913","Chemicals"
"Plastic waste","6390675","0.024963181901868803","3915","Chemicals"
"Monofilament","7376","0.000028812047195043448","3916","Chemicals"
"Plastic tubes and fittings","3800267","0.014844559674317541","3917","Chemicals"
"Plastic floor coverings","67193","0.00026246853134172373","3918","Chemicals"
"Self-adhesive plastic sheets","118882","0.0004643755144578573","3919","Chemicals"
"Other plates of plastics, noncellular and not reinforced","2264484","0.008845501610686113","3920","Chemicals"
"Other plastic plates, sheets etc.","142149","0.0005552608048709641","3921","Chemicals"
"Baths, sinks etc.","28690","0.00011206855125078586","3922","Chemicals"
"Packing lids","3470285","0.013555587744068783","3923","Chemicals"
"Plastic household articles","1517604","0.005928047460871301","3924","Chemicals"
"Plastic builders' ware","480729","0.0018778181447974569","3925","Chemicals"
"Other articles of plastic","2623400","0.010247495202206748","3926","Chemicals"
"Synthetic rubber","18404","0.00007188949519761111","4002","Chemicals"
"Reclaimed rubber","2077","0.000008113153745133574","4003","Chemicals"
"Scrap of rubber","59913","0.00023403147825334033","4004","Chemicals"
"Compounded rubber","28302","0.0001105529500697017","4005","Chemicals"
"Vulcanized rubber plates","150541","0.0005880415396948258","4008","Chemicals"
"Vulcanized rubber tubes","247134","0.0009653520162011751","4009","Chemicals"
"Conveyor belts of vulcanized rubber","82300","0.00032147932268873045","4010","Chemicals"
"New pneumatic tires of rubber","212102","0.0008285104167791629","4011","Chemicals"
"Used pneumatic tires of rubber","212198","0.0008288854108858229","4012","Chemicals"
"Rubber inner tubes","817263","0.0031923834228257584","4013","Chemicals"
"Other articles of vulcanized rubber","1166964","0.0045583814862956455","4016","Chemicals"
"Raw hides of bovines or equines","1008802","0.003940570883196071","4101","Agriculture"
"Other raw hides and skins","1608691","0.006283850462885255","4103","Agriculture"
"Tanned hides of bovines or equines","18608908","0.07268990449352246","4104","Agriculture"
"Bovine leather further prepared","55639","0.00021733642812974815","4107","Agriculture"
"Composition leather","55743","0.00021774267174529648","4111","Agriculture"
"Saddlery and harnesses","30835","0.00012044732582147028","4201","Agriculture"
"Trunks or cases","345260","0.0013486506798482511","4202","Agriculture"
"Leather apparel","71589","0.00027964013647586295","4203","Agriculture"
"Fuel wood","6978","0.000027257384127848856","4401","Agriculture"
"Wood charcoal","1033858","0.004038444345034331","4402","Agriculture"
"Wood sawn lengthwise","717308","0.0028019403402090868","4407","Agriculture"
"Sheets for veneering for plywood","6838","0.000026710517722303024","4408","Agriculture"
"Wood shaped along its edges","1117","0.000004363212678533558","4409","Agriculture"
"Particle board and similar board","1327654","0.005186066934203933","4410","Agriculture"
"Fiberboard of wood","13196833","0.05154931876641904","4411","Agriculture"
"Wooden frames","5738","0.00002241371025015717","4414","Agriculture"
"Packing boxes","12582","0.000049147665104126446","4415","Agriculture"
"Wooden tools","5358","0.000020929358577961332","4417","Agriculture"
"Wood carpentry for construction","17987","0.00007026061454680673","4418","Agriculture"
"Wooden kitchenware","13437","0.00005248745636656708","4419","Agriculture"
"Wood marquetry, ornaments, etc.","12448","0.00004862423583024686","4420","Agriculture"
"Other articles of wood","1942","0.000007585818282642947","4421","Agriculture"
"Basketwork","2743","0.000010714675360087334","4602","Agriculture"
"Paper waste","117711","0.0004598013675943274","4707","Agriculture"
"Uncoated kraft paper and paperboard","18365","0.0000717371538417805","4804","Agriculture"
"Other uncoated paper and paperboard","8845949","0.03455394523765556","4805","Agriculture"
"Corrugated paper and paperboard","10636","0.00004154622206703933","4808","Agriculture"
"Carbon paper","11912","0.00004653051873472852","4809","Agriculture"
"Cellulose wadding, coated","3376","0.00001318729275087672","4811","Agriculture"
"Cigarette paper","226893","0.0008862868525250804","4813","Agriculture"
"Cardboard packing containers","1215","0.000004746019162415644","4819","Agriculture"
"Notebooks","6904","0.000026968326170631774","4820","Agriculture"
"Other paper cut to size","1312305","0.005126110845213055","4823","Agriculture"
"Books, brochures etc.","386913","0.0015113551540639704","4901","Agriculture"
"Newspapers, journals and periodicals","6124","0.00002392149905401926","4902","Agriculture"
"Children's books","1395","0.000005449133112403147","4903","Agriculture"
"Music, printed or in manuscript","1929","0.0000075350378306994045","4904","Agriculture"
"Unused stamps","117385","0.00045852795010712787","4907","Agriculture"
"Printed or illustrated postcards","5186","0.000020257494136862165","4909","Agriculture"
"Other printed matter","92292","0.0003605099592902589","4911","Agriculture"
"Raw cotton","9937","0.000038815796227921195","5201","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","1334434","0.005212550892986796","5209","Textiles"
"Woven fabrics of cotton of < 85% weighing < 200 g/m2","24135","0.000094275862127491","5210","Textiles"
"Vegetable textile fibers","22878","0.0000893657830434116","5305","Textiles"
"Synthetic monofilament >67 dtex, thickness < 1mm","2402","0.00000938266504372212","5404","Textiles"
"Woven fabrics of synthetic filament yarn","175155","0.0006841884661670058","5407","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2","1914","0.000007476445001533779","5513","Textiles"
"Other woven fabrics of synthetic staple fibers","9001","0.00003515960368798618","5515","Textiles"
"Felt","8374","0.00003271042342886305","5602","Textiles"
"Nonwoven textiles","1261657","0.0049282702044410156","5603","Textiles"
"Rubber textiles","23490","0.00009175637047336911","5604","Textiles"
"Gimp yarn","59522","0.00023250415850642302","5606","Textiles"
"Twine and ropes of baste fibers","412394","0.0016108887460619236","5607","Textiles"
"Nets","4832","0.000018874703368553406","5608","Textiles"
"Carpets, knotted","22383","0.00008743221968094597","5701","Textiles"
"Woven carpets and rugs","119762","0.0004678129604355739","5702","Textiles"
"Carpets, tufted","54194","0.00021169198558679294","5703","Textiles"
"Carpets of felt","27882","0.00010891235085306418","5704","Textiles"
"Terry cloth","16498","0.00006444429970496567","5802","Textiles"
"Narrow woven fabrics","65884","0.0002573553304498702","5806","Textiles"
"Transmission belts or belting, of textile material","5469","0.000021362945513786958","5910","Textiles"
"Other knitted fabrics","129125","0.0005043866044007572","6002","Textiles"
"Men's suits, knit","6679","0.000026089433733147397","6103","Textiles"
"Women's suits, knit","26417","0.00010318978453788811","6104","Textiles"
"Men's shirts, knit","4337","0.000016941140006087774","6105","Textiles"
"Women's shirts, knit","5892","0.00002301526329625759","6106","Textiles"
"Men's undergarments, knit","23454","0.00009161574768337162","6107","Textiles"
"Women's undergarments, knit","13989","0.000054643672479862084","6108","Textiles"
"T-shirts, knit","204045","0.00079703825514","6109","Textiles"
"Sweaters, pullovers, sweatshirts etc., knit","34521","0.00013484553704176991","6110","Textiles"
"Babies' garments, knit","4728","0.000018468459753005072","6111","Textiles"
"Activewear, knit","115499","0.00045116087838670325","6112","Textiles"
"Garments knit with impregnated fibers","3263","0.000012745893437829008","6113","Textiles"
"Other garments, knit","95373","0.00037254492640087836","6114","Textiles"
"Socks, stockings, etc., knit","20348","0.00007948312585747614","6115","Textiles"
"Men's overcoats, not knit","115975","0.0004530202241655591","6201","Textiles"
"Womens overcoats, not knit","68746","0.0002685348422546715","6202","Textiles"
"Men's suits and pants","44211","0.0001726965046827638","6203","Textiles"
"Women's suits and pants","27991","0.00010933812541166772","6204","Textiles"
"Men's shirts","17381","0.00006789346424851548","6205","Textiles"
"Women's shirts","9263","0.0000361830251040791","6206","Textiles"
"Men's undergarments","33283","0.0001300096755413003","6207","Textiles"
"Babies' garments","16581","0.00006476851335968213","6209","Textiles"
"Garments made of textile felts and nonwoven fabric","11738","0.00004585084191640727","6210","Textiles"
"Activewear","36085","0.0001409548160294391","6211","Textiles"
"Brassieres","95135","0.00037161525351145044","6212","Textiles"
"Other clothing accesories","20955","0.00008185418234437844","6217","Textiles"
"Blankets","14521","0.00005672176482093626","6301","Textiles"
"House linen","36163","0.00014125949874110034","6302","Textiles"
"Curtains","1648","0.0000064373988309966916","6303","Textiles"
"Other furnishing articles","12392","0.00004840548926802852","6304","Textiles"
"Bags for packing goods","125233","0.0004891837183265829","6305","Textiles"
"Tents, tarpaulins, etc.","3422","0.000013366977426984636","6306","Textiles"
"Other made up articles","20342","0.0000794596887258099","6307","Textiles"
"Used clothes and textiles","39408","0.0001539350807839306","6309","Textiles"
"Used or new rags textile scraps","2672","0.000010437335968703374","6310","Textiles"
"Waterproof footwear","36763","0.00014360321190772538","6401","Textiles"
"Other footwear of rubber or plastics","219028","0.0008555646790992376","6402","Textiles"
"Leather footwear","334864","0.0013080419430478618","6403","Textiles"
"Textile footwear","59157","0.00023107839966339278","6404","Textiles"
"Other footwear","26129","0.00010206480221790811","6405","Textiles"
"Parts of footwear","2417","0.000009441257872887745","6406","Textiles"
"Hats","34493","0.00013473616376066073","6504","Textiles"
"Hats, knit","23482","0.00009172512096448078","6505","Textiles"
"Other headgear","11495","0.00004490163808392414","6506","Textiles"
"Umbrellas","8033","0.000031378413112497834","6601","Textiles"
"Artificial flowers","66143","0.00025836703330013","6702","Textiles"
"Flagstones, of natural stone","68232","0.000266527061308596","6801","Stone"
"Worked building stone","197336","0.0007708316357485215","6802","Stone"
"Grindstones","1338","0.000005226480361573771","6804","Stone"
"Mineral wools and insulating materials","153778","0.0006006858722287678","6806","Stone"
"Asphalt","5405838","0.021116222828736344","6807","Stone"
"Panels of vegetable fibers","27354","0.00010684988326643417","6808","Stone"
"Plaster articles","3615","0.000014120871828915681","6809","Stone"
"Asbestos fibres","31784","0.00012415429881334884","6812","Stone"
"Articles of stone or of other mineral substances","2871","0.00001121466750230067","6815","Stone"
"Bricks, tiles and similar refractory ceramic constructional goods","82436","0.0003220105643398321","6902","Stone"
"Other refractory ceramic goods","4331","0.000016917702874421525","6903","Stone"
"Ceramic building bricks","1468","0.0000057342848810091895","6904","Stone"
"Architectural ceramic ornaments","47914","0.00018716112110945117","6905","Stone"
"Glazed ceramic flags and pavers","60541","0.0002364845647010745","6908","Stone"
"Ceramic wares for technical ware","3375","0.000013183386562265678","6909","Stone"
"Ceramic sinks, washbasins, and similar sanitary fixtures","509987","0.001992105411179314","6910","Stone"
"Porcelain or china household articles","11343","0.0000443078974150458","6911","Stone"
"Ceramic household articles","10786","0.00004213215035869558","6912","Stone"
"Ornamental ceramic articles","21284","0.00008313931839741117","6913","Stone"
"Other ceramic articles","8843","0.000034542425887441594","6914","Stone"
"Glass balls","17222","0.00006727238025935985","7002","Stone"
"Glass, cast or rolled","48700","0.00019023138535772993","7003","Stone"
"Float glass","5920232","0.02312554281312452","7005","Stone"
"Worked glass","2583","0.000010089685182320665","7006","Stone"
"Safety glass","212070","0.0008283854187436095","7007","Stone"
"Glass containers for conveyance","1599616","0.006248401801240051","7010","Stone"
"Glassware for interior decorative use","401129","0.0015668855313585388","7013","Stone"
"Glass paving blocks or other molded products","39764","0.00015532568392946145","7016","Stone"
"Laboratory, hygienic or pharmaceutical glassware","80953","0.0003162176866296573","7017","Stone"
"Glass fibers","7487","0.000029245634130869077","7019","Stone"
"Other articles of glass","10882","0.000042507144465355583","7020","Stone"
"Diamonds","105788","0.00041322788078487744","7102","Stone"
"Synthetic precious stones","61869","0.00024167198317653782","7104","Stone"
"Silver","36967","0.00014440007438437785","7106","Stone"
"Gold","2324042752","9.07814932943637","7108","Stone"
"Platinum","17249","0.00006737784735185798","7110","Stone"
"Scrap of precious metal","3588586","0.014017693762943628","7112","Stone"
"Jewelry of precious metal","1220238","0.00476647977836028","7113","Stone"
"Goldsmith and silversmith wares","2194","0.000008570177812625451","7114","Stone"
"Other articles of precious metals","9097","0.000035534597794646184","7115","Stone"
"Imitation jewelry","231123","0.0009028100303497867","7117","Stone"
"Coin","2140","0.0000083592436276292","7118","Stone"
"Ferroalloys","28867048","0.11276013413199357","7202","Metals"
"Ferrous products from the reduction of iron ore","175586528","0.6858740959259514","7203","Metals"
"Ferrous waste and scrap","5705566","0.022287016928746645","7204","Metals"
"Iron and nonalloy steel","260823","0.0010188238320977246","7206","Metals"
"Semifinished products of iron or nonalloy steel","6927874","0.027061582517531782","7207","Metals"
"Flat-rolled iron, width > 600mm, hot-rolled, not clad","7709186","0.030113534553601985","7208","Metals"
"Flat-rolled iron, width < 600mm, clad","7586","0.0000296323468033622","7212","Metals"
"Hot rolled bars of iron","4812900","0.01880009516608251","7213","Metals"
"Angles of iron or nonalloy steel","42651","0.0001666028504495388","7216","Metals"
"Wire of iron or nonalloy steel","1366","0.0000053358536426829375","7217","Metals"
"Flat-rolled products of other alloy steel, width > 600 mm","144264","0.0005635223937833173","7225","Metals"
"Railway construction material of iron or steel","21944","0.00008571740288069867","7302","Metals"
"Tubes, seamless, of iron or steel","23709","0.00009261182577918724","7304","Metals"
"Other tubes, pipes and hollow profiles of iron or steel","263765","0.0010303158389914093","7306","Metals"
"Tube or pipe fittings of iron or steel","208273","0.0008135536205874842","7307","Metals"
"Structures and their parts, of iron or steel","1304824","0.005096888648213852","7308","Metals"
"Tanks etc. > 300 liters, iron or steel","42406","0.00016564583423983356","7309","Metals"
"Tanks etc. < 300 liters, iron or steel","7153","0.000027940967134781155","7310","Metals"
"Containers for compressed or liquified gas","19142","0.00007477226239255988","7311","Metals"
"Wire of iron or steel, not insulated","12412","0.000048483613040249366","7312","Metals"
"Barbed wire of iron or steel","4471","0.00001746456927996736","7313","Metals"
"Chain of iron or steel","23462","0.00009164699719225994","7315","Metals"
"Nails and similar articles of iron or steel","223714","0.000873869078930579","7317","Metals"
"Screws and similar articles of iron or steel","132847","0.0005189254384110544","7318","Metals"
"Springs of iron or steel","1777","0.000006941297161821069","7320","Metals"
"Stoves and similar non-electric appliances of iron or steel","7671","0.000029964372835300742","7321","Metals"
"Household articles of iron or steel","103681","0.0004049975413814126","7323","Metals"
"Sanitary ware and parts of iron or steel","63983","0.00024992966590028","7324","Metals"
"Other cast articles of iron or steel","33285","0.00013001748791852238","7325","Metals"
"Other articles of iron or steel","1882910","0.007355001597616494","7326","Metals"
"Unrefined copper","1402886","0.005479937315789821","7402","Metals"
"Refined copper and copper alloys","2768936","0.010815986267903312","7403","Metals"
"Copper waste and scrap","32682884","0.12766550925679643","7404","Metals"
"Copper bars, rods and profiles","167259","0.0006533452008942207","7407","Metals"
"Copper plates, sheets and strip > 0.15 mm","230043","0.0008985913466498617","7409","Metals"
"Copper foil < 0.15 mm thick","87102","0.0003402368403989526","7410","Metals"
"Copper tubes and pipes","134000","0.0005234292738795854","7411","Metals"
"Copper tube or pipe fittings","32543","0.00012711909596912945","7412","Metals"
"Screws and similar articles of copper","9091","0.000035511160662979935","7415","Metals"
"Household articles of copper","2121","0.000008285026044019408","7418","Metals"
"Other articles of copper","1987","0.000007761596770139823","7419","Metals"
"Nickel waste and scrap","58459","0.00022835188001288568","7503","Metals"
"Other articles of nickel","6135","0.00002396446712874072","7508","Metals"
"Unwrought aluminum","172431440","0.6735497271135171","7601","Metals"
