"Name","Gross Export","Share","Code","Sector"
"Other printed matter","7893","0.00013121447784447514","4911","Agriculture"
"Woven fabrics of cotton of > 85% weighing < 200 g/m2","2638","0.00004385452838638356","5208","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","3364887","0.05593841260745755","5209","Textiles"
"Woven fabrics of cotton of < 85% weighing < 200 g/m2","1038","0.00001725587583967632","5210","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","301711","0.005015691286574742","5211","Textiles"
"Synthetic filament yarn","36769","0.000611253659681174","5402","Textiles"
"Woven fabrics of synthetic filament yarn","129454","0.0021520637292383993","5407","Textiles"
"Synthetic staple fibers","29316","0.0004873538112870434","5503","Textiles"
"Woven fabrics of > 85% synthetic staple fibers","16793","0.0002791694826355342","5512","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2","56484","0.0009389989315301322","5514","Textiles"
"Felt","1816","0.000030189470640512716","5602","Textiles"
"Nonwoven textiles","5326798","0.08855353074280939","5603","Textiles"
"Rubber textiles","84724","0.001408465148979515","5604","Textiles"
"Twine and ropes of baste fibers","5114","0.00008501594320241301","5607","Textiles"
"Articles of yarn, rope etc not elsewhere clasified","14321","0.00023807456445087147","5609","Textiles"
"Terry cloth","58230","0.0009680247111217266","5802","Textiles"
"Narrow woven fabrics","102164","0.001698390461738624","5806","Textiles"
"Labels and badges of textiles","7767","0.00012911983395642195","5807","Textiles"
"Embroidery in the piece","2963","0.00004925737968493346","5810","Textiles"
"Stiffened textiles","1094","0.000018186828678811076","5901","Textiles"
"Textile fabrics impregnated with plastics","1456","0.000024204773817503588","5903","Textiles"
"Textile wicks","16596","0.0002758945235407208","5908","Textiles"
"Other knitted fabrics","79920","0.0013286026947080267","6002","Textiles"
"Women's overcoats, knit","2270","0.0000377368383006409","6102","Textiles"
"Men's suits, knit","82299","0.0013681515662134118","6103","Textiles"
"Women's suits, knit","137449","0.002284973871182727","6104","Textiles"
"Men's shirts, knit","14787","0.0002458214220051","6105","Textiles"
"Women's shirts, knit","8414","0.0001398756640799967","6106","Textiles"
"T-shirts, knit","28523","0.00047417085411858163","6109","Textiles"
"Sweaters, pullovers, sweatshirts etc., knit","56413","0.0009378186163233721","6110","Textiles"
"Activewear, knit","34663","0.0005762431832665707","6112","Textiles"
"Other garments, knit","24044","0.000399711251145643","6114","Textiles"
"Socks, stockings, etc., knit","5553","0.00009231394849491581","6115","Textiles"
"Men's overcoats, not knit","9553","0.0001588105798616839","6201","Textiles"
"Womens overcoats, not knit","31223","0.0005190560802911501","6202","Textiles"
"Men's suits and pants","185434","0.0030826840852163184","6203","Textiles"
"Women's suits and pants","89100","0.0014812124636947594","6204","Textiles"
"Men's shirts","271466","0.0045128936326527674","6205","Textiles"
"Women's shirts","24705","0.00041069981947900147","6206","Textiles"
"Women's undergarments","6053","0.00010062602741576184","6208","Textiles"
"Babies' garments","4338","0.00007211559671726","6209","Textiles"
"Garments made of textile felts and nonwoven fabric","52552","0.0008736327428965992","6210","Textiles"
"Activewear","209157","0.0034770589816947787","6211","Textiles"
"Brassieres","6379","0.00010604550287215342","6212","Textiles"
"Handkerchiefs","17795","0.00029582688879290956","6213","Textiles"
"Other clothing accesories","10294","0.0001711290808223777","6217","Textiles"
"House linen","74941","0.001245831012814242","6302","Textiles"
"Bags for packing goods","100809","0.0016758647278631313","6305","Textiles"
"Tents, tarpaulins, etc.","53405","0.0008878131495355625","6306","Textiles"
"Other made up articles","985022","0.01637516120553916","6307","Textiles"
"Used clothes and textiles","4024","0.0000668956111549687","6309","Textiles"
"Used or new rags textile scraps","1029","0.000017106258419101092","6310","Textiles"
"Other footwear of rubber or plastics","47996","0.0007978930797698504","6402","Textiles"
"Leather footwear","35447","0.0005892765230144572","6403","Textiles"
"Textile footwear","24380","0.0004052969681804516","6404","Textiles"
"Other footwear","2038","0.000033880033681368344","6405","Textiles"
"Parts of footwear","6511","0.00010823989170725676","6406","Textiles"
"Hats, knit","24541","0.00040797345759296396","6505","Textiles"
"Other headgear","2960","0.00004920750721140839","6506","Textiles"
"Artificial flowers","1220","0.00002028147256686427","6702","Textiles"
"Flagstones, of natural stone","16370","0.00027213746386849845","6801","Stone"
"Worked building stone","10527","0.00017500250959949195","6802","Stone"
"Grindstones","17684","0.0002939816072724818","6804","Stone"
"Natural or artificial abrasive powder","5743","0.00009547253848483728","6805","Stone"
"Asphalt","2736670","0.045494834040623315","6807","Stone"
"Articles of cement, of concrete or of artificial stone","13723","0.00022813331806153966","6810","Stone"
"Friction material and articles thereof","57454","0.0009551243646365737","6813","Stone"
"Articles of stone or of other mineral substances","11387","0.00018929928534334707","6815","Stone"
"Bricks, tiles and similar refractory ceramic constructional goods","1702","0.000028294316646559823","6902","Stone"
"Ceramic building bricks","225047","0.003741216849799265","6904","Stone"
"Architectural ceramic ornaments","11699","0.000194486022589955","6905","Stone"
"Unglazed ceramic flags and pavers","23177","0.00038529810629689605","6907","Stone"
"Ceramic sinks, washbasins, and similar sanitary fixtures","50987","0.0008476159358743513","6910","Stone"
"Porcelain or china household articles","2002","0.000033281563999067435","6911","Stone"
"Ornamental ceramic articles","61782","0.0010270737197754167","6913","Stone"
"Glass containers for conveyance","1400650","0.023284626680965936","7010","Stone"
"Glassware for interior decorative use","49209","0.0008180581832318229","7013","Stone"
"Glass beads","4945","0.00008220646052716707","7018","Stone"
"Silver","2436","0.000040496448502361775","7106","Stone"
"Gold","16276132","0.2705769874202145","7108","Stone"
"Scrap of precious metal","1130355","0.018791199937145786","7112","Stone"
"Jewelry of precious metal","68416","0.0011373583828972016","7113","Stone"
"Articles of precious stones","19716","0.00032776189600679993","7116","Stone"
"Imitation jewelry","42508","0.0007066597015346446","7117","Stone"
"Ferroalloys","1787823","0.029721051745007356","7202","Metals"
"Ferrous products from the reduction of iron ore","249067840","4.140543085449294","7203","Metals"
"Ferrous waste and scrap","74601416","1.2401857147977289","7204","Metals"
"Semifinished products of iron or nonalloy steel","17555282","0.29184177892341484","7207","Metals"
"Flat-rolled iron, width > 600mm, hot-rolled, not clad","44109","0.0007332749782391935","7208","Metals"
"Hot rolled bars of iron","2461198","0.040915344031656725","7213","Metals"
"Other bars of iron, not further worked than forged","1949207","0.03240392483413099","7214","Metals"
"Other bars and rods of iron or nonalloy steel","9118","0.00015157907120054787","7215","Metals"
"Angles of iron or nonalloy steel","49130","0.0008167448747623291","7216","Metals"
"Wire of iron or nonalloy steel","679138","0.01129009730829104","7217","Metals"
"Bars of other alloy steel","45949","0.0007638634286679068","7227","Metals"
"Wire of other alloy steel","16520","0.0002746310875447522","7229","Metals"
"Sheet piling of iron or steel","32502","0.0005403183781706742","7301","Metals"
"Tubes, seamless, of iron or steel","3583763","0.05957704177921573","7304","Metals"
"Other tubes and pipes, diameter > 406.4 mm, of iron or steel","137445","0.0022849073745513605","7305","Metals"
"Other tubes, pipes and hollow profiles of iron or steel","4573","0.00007602227381005763","7306","Metals"
"Tube or pipe fittings of iron or steel","17488","0.00029072327233551016","7307","Metals"
"Structures and their parts, of iron or steel","250126","0.00415813410431106","7308","Metals"
"Containers for compressed or liquified gas","160834","0.002673729802310695","7311","Metals"
"Wire of iron or steel, not insulated","422584","0.007025103117373583","7312","Metals"
"Barbed wire of iron or steel","131959","0.002193707244631838","7313","Metals"
"Cloth of iron or steel wire","13559","0.00022540695617550216","7314","Metals"
"Anchors of iron or steel","21914","0.000364301794942839","7316","Metals"
"Screws and similar articles of iron or steel","29760","0.0004947349373687546","7318","Metals"
"Springs of iron or steel","65106","0.0010823324204412008","7320","Metals"
"Stoves and similar non-electric appliances of iron or steel","48518","0.0008065708901632137","7321","Metals"
"Household articles of iron or steel","9471","0.00015744739891866518","7323","Metals"
"Sanitary ware and parts of iron or steel","24459","0.0004066102766499452","7324","Metals"
"Other cast articles of iron or steel","208916","0.003473052559654931","7325","Metals"
"Other articles of iron or steel","44137","0.0007337404546587608","7326","Metals"
"Refined copper and copper alloys","5577806","0.09272632735433682","7403","Metals"
"Copper waste and scrap","39390760","0.6548382117442085","7404","Metals"
"Copper tubes and pipes","1438","0.00002390553897635313","7411","Metals"
"Copper tube or pipe fittings","6198","0.00010303653030280717","7412","Metals"
"Screws and similar articles of copper","7157","0.00011897909767298981","7415","Metals"
"Nickel unwrought","64239","0.0010679192755924539","7502","Metals"
"Nickel waste and scrap","23263","0.0003867277838712816","7503","Metals"
"Unwrought aluminum","30749908","0.5111913242095083","7601","Metals"
"Waste or scrap, aluminium","3436243","0.05712464601440933","7602","Metals"
"Aluminum bars","33276","0.0005531854763401439","7604","Metals"
"Aluminum wire","7654110","0.12724313277767332","7605","Metals"
"Aluminum plates > 0.2 mm","179513","0.0029842524466356605","7606","Metals"
"Aluminum tubes and pipes","33227","0.0005523708926059009","7608","Metals"
"Aluminum structures (bridges, towers etc)","6426","0.00010682683829071294","7610","Metals"
"Aluminum containers, <300 liters","689861","0.0114683581528275","7612","Metals"
"Aluminum containers for compressed or liquefied gas","2914","0.00004844279595069056","7613","Metals"
"Household articles of aluminum","76298","0.001268389995005418","7615","Metals"
"Other articles of aluminum","53542","0.0008900906591598743","7616","Metals"
"Lead refined unwrought","1930615","0.03209484849153825","7801","Metals"
"Lead waste or scrap","6811369","0.11323327337400796","7802","Metals"
"Zinc waste and scrap","364938","0.006066786914431404","7902","Metals"
"Other articles of zinc","5838","0.00009705183347979803","7907","Metals"
"Tungsten (wolfram)","81119","0.0013485350599602153","8101","Metals"
"Magnesium","1748","0.000029059027907277662","8104","Metals"
"Cermets","155485","0.0025848071820154844","8113","Metals"
"Handsaws","8514","0.00014153807986416587","8202","Metals"
"Retail tool sets","1227","0.000020397841671756113","8206","Metals"
"Interchangeable tools for hand tools","13307","0.00022121766839939576","8207","Metals"
"Knives and blades for machines","2509","0.000041710012024805284","8208","Metals"
"Hand-operated appliances, food preparation, <10kg","1922","0.00003195163137173207","8210","Metals"
"Razors","5163","0.00008583052693665591","8212","Metals"
"Other cutlery","1314","0.000021844143403983322","8214","Metals"
"Padlocks and locks","1485418","0.024693823292890483","8301","Metals"
"Base metal mountings, fittings and similar articles","79980","0.001329600144178528","8302","Metals"
"Safes","14653","0.00024359378485431322","8303","Metals"
"Ornaments, statuettes, etc. of metal","44591","0.000741287822318889","8306","Metals"
"Stoppers, caps and lids of metal","3692","0.00006137639075152695","8309","Metals"
"Wire etc. used for welding","26950","0.00044802105383360007","8311","Metals"
"Spark-ignition reciprocating internal combustion piston engines","1174","0.000019516761306146434","8407","Machinery"
"Compression-ignition internal combustion piston engines","3340","0.000055524687191251364","8408","Machinery"
"Parts suitable for use with spark-ignition engines","198037","0.0032921983464951634","8409","Machinery"
"Gas turbines","14913","0.0002479160658931531","8411","Machinery"
"Other engines and motors","8016","0.00013325924925900327","8412","Machinery"
"Pumps for liquids","33662","0.0005596024012670369","8413","Machinery"
"Pumps, compressors, fans, etc.","152232","0.00253072879655646","8414","Machinery"
"Air conditioners","22896","0.0003806267179433806","8415","Machinery"
"Industrial furnaces","81520","0.001355201347254734","8417","Machinery"
"Refrigerators, freezers","120215","0.0019984731349390068","8418","Machinery"
"Equipment for temperature change of materials","92669","0.0015405440830317581","8419","Machinery"
"Centrifuges","1424978","0.023689059192938615","8421","Machinery"
"Dish washing machines","12262","0.00020384542345482762","8422","Machinery"
"Weighing machinery","2332","0.0000387675360868258","8423","Machinery"
"Ships' derricks; cranes","185269","0.00307994109917244","8426","Machinery"
"Fork-lift trucks","3656","0.00006077792106922604","8427","Machinery"
"Other lifting machinery","10271","0.0001707467251920188","8428","Machinery"
"Parts for use with hoists and excavation machinery","78332","0.0013022035320554197","8431","Machinery"
"Machinery for soil preparation or cultivation","1999","0.000033231691525542356","8432","Machinery"
"Harvesting or agricultural machinery","1787","0.000029707370063103644","8433","Machinery"
"Dairy machinery","2232","0.000037105120302656595","8434","Machinery"
"Other agricultural machinery","4940","0.00008212333973795859","8436","Machinery"
"Machinery for the industrial preparation of food or drink","123557","0.0020540310704459416","8438","Machinery"
"Other machinery for making paper","36266","0.0006028917082868029","8441","Machinery"
"Printers and copiers","23875","0.0003969017684703971","8443","Machinery"
"Household- or laundry-type washing machines","7772","0.0001292029547456304","8450","Machinery"
"Machine tools for molding and forging metals","29345","0.00048783591186445243","8462","Machinery"
"Parts and accessories for metal working machines","9290","0.0001544384263493189","8466","Machinery"
"Tools for hand working, pneumatic, hydraulic motors","4028","0.00006696210778633548","8467","Machinery"
"Machinery for soldering","39393","0.0006548754498577739","8468","Machinery"
"Cash registers, calculators, etc.","185881","0.003090115083771555","8470","Machinery"
"Computers","17643","0.00029330001680097237","8471","Machinery"
"Other office machines","19641","0.00032651508416867305","8472","Machinery"
"Parts and accessories for office machines","93717","0.0015579662004498516","8473","Machinery"
"Machinery for working minerals","161686","0.0026878935847918168","8474","Machinery"
"Machinery for working rubber or plastics","63269","0.0010517938424860127","8477","Machinery"
"Machines n.e.c.","92909","0.001544533880913764","8479","Machinery"
"Molding boxes for metal foundry","47271","0.0007858405653346237","8480","Machinery"
"Appliances for thermostatically controlled valves","136869","0.0022753318596345456","8481","Machinery"
"Ball or roller bearings","10648","0.00017701403269833666","8482","Machinery"
"Transmission shafts","64595","0.0010738374757840964","8483","Machinery"
"Gaskets and similar joints of metal sheeting","7274","0.00012092412414046779","8484","Machinery"
"Electric motors and generators","103420","0.0017192704039877891","8501","Electronics"
"Electric generating sets and rotary converters","37351","0.0006209289195450387","8502","Electronics"
"Electrical transformers","61345","0.0010198089627985972","8504","Electronics"
"Electromagnets","4873","0.00008100952116256523","8505","Electronics"
"Batteries","2561217","0.04257807567482492","8507","Electronics"
"Electromechanical domestic appliances","16062","0.0002670172232532573","8509","Electronics"
"Electrical ignition equipment","31845","0.0005293963064686826","8511","Electronics"
"Electrical lighting equipment used for motor vehicles","29478","0.0004900469248573975","8512","Electronics"
"Portable electric lamps","109092","0.0018135626272658663","8513","Electronics"
"Industrial electric furnaces","55492","0.0009225077669511737","8514","Electronics"
"Electric soldering machines","49117","0.0008165287607103871","8515","Electronics"
"Electric heaters","7424","0.0001234177478167216","8516","Electronics"
"Telephones","465383","0.00773660044884016","8517","Electronics"
"Microphones","45047","0.0007488684382947006","8518","Electronics"
"Video recording apparatus","84439","0.0014037272639946328","8521","Electronics"
"Sound storage media","2540","0.00004222536091789774","8523","Electronics"
"Tapes, cassettes, records and compact disks","4555","0.00007572303896890717","8524","Electronics"
"Transmission apparatus for radio, telephone and TV","173867","0.002890392451461467","8525","Electronics"
"Reception apparatus for radio broadcasting","4869","0.00008094302453119846","8527","Electronics"
