"Name","Gross Export","Share","Code","Sector"
"Waters, flavored or sweetened","794976","0.003132771354966468","2202","Agriculture"
"Beer","186829","0.0007362392568794911","2203","Agriculture"
"Wine","27951","0.00011014683731668345","2204","Agriculture"
"Other fermented beverages","2948","0.000011617218575706873","2206","Agriculture"
"Ethyl alcohol > 80%","2556281","0.010073566864968297","2207","Agriculture"
"Spirits < 80% alcohol","46641052","0.18379894697588542","2208","Agriculture"
"Vinegars","32602","0.0001284750881971491","2209","Agriculture"
"Animal feed","102911","0.0004055425986582667","2309","Agriculture"
"Cigars and cigarettes","182168","0.0007178715988803832","2402","Agriculture"
"Salt","16017","0.00006311838192913738","2501","Minerals"
"Sulphur, crude","2857374","0.011260087622300493","2503","Minerals"
"Natural sands","35868","0.00014134545314567644","2505","Minerals"
"Kaolin","103353","0.0004072843933022498","2507","Minerals"
"Slate","1256","0.000004949534101454489","2514","Minerals"
"Marble","12423","0.00004895546348914738","2515","Minerals"
"Granite","60474","0.0002383106092765595","2516","Minerals"
"Cements","25801460","0.10167611953607798","2523","Minerals"
"Iron ores and concentrates","265947216","1.0480213493462442","2601","Minerals"
"Precious metal ores","1974","0.000007778965219961116","2616","Minerals"
"Iron or steel slag","1253735","0.004940608389082041","2619","Minerals"
"Slag, ash and residues containing metals","5353022","0.021094717304805822","2620","Minerals"
"Coal","38077916","0.15005409534579578","2701","Minerals"
"Coke","9991","0.00003937165223537564","2704","Minerals"
"Oils etc. from high temperature coal tar","17500632","0.06896494815366694","2707","Minerals"
"Pitch and pitch coke","3824852","0.015072639655267837","2708","Minerals"
"Petroleum oils, crude","19297021952","76.0440033502706","2709","Minerals"
"Petroleum oils, refined","2506895104","9.878951278676192","2710","Minerals"
"Petroleum gases","9939371","0.03916819722253806","2711","Minerals"
"Petroleum jelly","41853","0.00016493061365300534","2712","Minerals"
"Petroleum coke","211246768","0.8324626449347492","2713","Minerals"
"Bitumen and asphalt, natural","15059872","0.05934661626396466","2714","Minerals"
"Bituminous mixtures","1298680","0.0051177236838192","2715","Minerals"
"Electrical energy","48145100","0.1897259667738348","2716","Minerals"
"Sulfur, sublimed or precipitated","5849","0.000023049223693795626","2802","Chemicals"
"Carbon","24515742","0.09660947535944274","2803","Chemicals"
"Silicon & rare gases","37208","0.00014662600704372502","2804","Chemicals"
"Sulfonitric acids","220370","0.0008684146735171382","2808","Chemicals"
"Other inorganic acids","98560","0.0003883965613370656","2811","Chemicals"
"Ammonia","52829188","0.20818460792846358","2814","Chemicals"
"Aluminum oxide","571860","0.0022535354866701942","2818","Chemicals"
"Metal base oxides, n.e.c.","1476","0.000005816490711581867","2825","Chemicals"
"Chlorides, bromides, iodides etc.","46037","0.0001814185520928824","2827","Chemicals"
"Sulfates","587096","0.0023135761726333793","2833","Chemicals"
"Phosphates","5285944","0.02083038223437798","2835","Chemicals"
"Carbonates","5554","0.000021886713693852094","2836","Chemicals"
"Uranium","8935","0.000035210260506764215","2844","Chemicals"
"Hydrogen peroxide","3436779","0.013543355779986192","2847","Chemicals"
"Carbides","8070992","0.03180545393038724","2849","Chemicals"
"Acyclic hydrocarbons","13155268","0.05184112068453263","2901","Chemicals"
"Cyclic hydrocarbons","3818890","0.015049145131133387","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","43364","0.00017088502927983476","2903","Chemicals"
"Sulfonated, nitrated derivatives of hydrocarbons","538992","0.002124012169117164","2904","Chemicals"
"Acyclic alcohols","418007456","1.6472469411896788","2905","Chemicals"
"Derivatives of phenols","10643","0.00004194099637084405","2908","Chemicals"
"Ethers","1621464","0.0063897224221980894","2909","Chemicals"
"Aldehydes","9116","0.000035923529354187195","2912","Chemicals"
"Ketones and quinones","19396","0.00007643404731832106","2914","Chemicals"
"Saturated acyclic monocarboxylic acids","73093","0.0002880384522910931","2915","Chemicals"
"Unsaturated acyclic monocarboxylic acids","1982","0.000007810490914874838","2916","Chemicals"
"Polycarboxylic acids","56103","0.0002210857577180742","2917","Chemicals"
"Carboxylic acids with additional oxygen function","13773","0.00005427542450583812","2918","Chemicals"
"Amine-function compounds","3675","0.000014482116100991439","2921","Chemicals"
"Oxygen-function amino-compounds","7501","0.0000295592796934794","2922","Chemicals"
"Carboxyamide-function compounds","460477","0.001814607177098295","2924","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","14725","0.00005802698220057113","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","28560","0.00011254673084199061","2933","Chemicals"
"Nucleic acids and their salts","6169","0.00002431025149034454","2934","Chemicals"
"Sulfonamides","4056717","0.01598635281166413","2935","Chemicals"
"Vitamins","1716","0.000006762261558993553","2936","Chemicals"
"Glycosides","1035268","0.004079692890242505","2938","Chemicals"
"Serums and vaccines","834121","0.003287030520891178","3002","Chemicals"
"Medicaments, not packaged","117453","0.00046284843058768635","3003","Chemicals"
"Medicaments, packaged","5856338","0.023078140637455235","3004","Chemicals"
"Wadding, gauze and bandages","216783","0.0008542793400601978","3005","Chemicals"
"Pharmaceutical goods","2042","0.00000804693362672776","3006","Chemicals"
"Animal or vegetable fertilizers","1278826","0.005039484790467068","3101","Chemicals"
"Nitrogenous fertilizers","172185808","0.6785346564351076","3102","Chemicals"
"Phosphatic fertilizers","935818","0.0036877890953462876","3103","Chemicals"
"Mixed fertilizers","2112761","0.008325782338951503","3105","Chemicals"
"Coloring matter of animal or vegetable origin","3250","0.00001280731355869991","3203","Chemicals"
"Other coloring matter","86704","0.00034167548147492834","3206","Chemicals"
"Paints and varnishes, nonaqueous","246853","0.0009727765458171535","3208","Chemicals"
"Paints and varnishes, aqueous","158488","0.0006245555419357636","3209","Chemicals"
"Other paints and varnishes","9348","0.00003683777450668516","3210","Chemicals"
"Pigments, nonaqueous","11251","0.00004433694918428698","3212","Chemicals"
"Artists' colors","16552","0.0000652266627764926","3213","Chemicals"
"Glaziers' putty","35905","0.0001414912594846524","3214","Chemicals"
"Essential oils","737370","0.002905762707316478","3301","Chemicals"
"Mixtures of odoriferous subtances","19781","0.00007795122138604398","3302","Chemicals"
"Perfumes","12042269","0.047455112320372805","3303","Chemicals"
"Make-up preparations","255529","0.001006966161951086","3304","Chemicals"
"Hair products","152338","0.0006003201639708391","3305","Chemicals"
"Toiletries","67657","0.00026661674259721843","3307","Chemicals"
"Soap","58673","0.00023121338720910768","3401","Chemicals"
"Cleaning products","2175205","0.008571856150600566","3402","Chemicals"
"Lubricants","132950","0.0005239176423474318","3403","Chemicals"
"Artificial and prepared waxes","1155046","0.004551703475914492","3404","Chemicals"
"Polishes and creams","128096","0.0005047894269585303","3405","Chemicals"
"Candles","276428","0.0010893230992013226","3406","Chemicals"
"Modeling pastes","6264","0.000024684619117445","3407","Chemicals"
"Casein","1490","0.000005871660677680882","3501","Chemicals"
"Gelatin","73626","0.0002901388517147199","3503","Chemicals"
"Glues and adhesives","106457","0.0004195163629287743","3506","Chemicals"
"Fireworks","18673","0.00007358491264049336","3604","Chemicals"
"Photographic film, not developed","1871","0.0000073730718979469335","3704","Chemicals"
"Chemical preparations for photographic uses","1537","0.000006056874135299004","3707","Chemicals"
"Artificial graphite","3688","0.000014533345355226238","3801","Chemicals"
"Insecticides, rodenticides, fungicides, etc.","529544","0.002086780323424057","3808","Chemicals"
"Anti-knock","924357","0.0036426245966705148","3811","Chemicals"
"Organic composite solvents and thinners","49103","0.0001935007746685667","3814","Chemicals"
"Catalytic preparations","2527","0.000009958178880872209","3815","Chemicals"
"Refractory cements","2221","0.00000875232105042231","3816","Chemicals"
"Mixed alkylbenzenes","5033898","0.01983714157184996","3817","Chemicals"
"Hydraulic fluids","24996","0.00009850203375792706","3819","Chemicals"
"Antifreezing preparation","132132","0.0005206941400425036","3820","Chemicals"
"Prepared culture media for micro-organisms","44690","0.0001761104132117843","3821","Chemicals"
"Diagnostic or laboratory reagents","5435","0.000021417768982010466","3822","Chemicals"
"Industrial monocarboxylic fatty acids","170905","0.0006734873611537257","3823","Chemicals"
"Polymers of ethylene","10755094","0.0423827265265514","3901","Chemicals"
"Polymers of propylene","3227713","0.012719486913382143","3902","Chemicals"
"Polymers of vinyl chloride","10454256","0.04119721065074459","3904","Chemicals"
"Polymers of vinyl acetate","28979","0.00011419788911309685","3905","Chemicals"
"Acrylic polymers","109741","0.0004324576606908575","3906","Chemicals"
"Polyacetals","1571841","0.006194172477360132","3907","Chemicals"
"Amino-resins","124585","0.0004909535876032702","3909","Chemicals"
"Silicones in primary forms","8075","0.00003182124830353901","3910","Chemicals"
"Petroleum resins","1852","0.000007298198372526842","3911","Chemicals"
"Cellulose n.e.c.","10255","0.00004041200016752849","3912","Chemicals"
"Plastic waste","9096030","0.035844833338258816","3915","Chemicals"
"Monofilament","20110","0.00007924771558937084","3916","Chemicals"
"Plastic tubes and fittings","9197721","0.03624556826844274","3917","Chemicals"
"Plastic floor coverings","34210","0.00013481175287480737","3918","Chemicals"
"Self-adhesive plastic sheets","131802","0.0005193937051273125","3919","Chemicals"
"Other plates of plastics, noncellular and not reinforced","7104776","0.02799787507579253","3920","Chemicals"
"Other plastic plates, sheets etc.","152276","0.0006000758398352578","3921","Chemicals"
"Baths, sinks etc.","38885","0.00015323458084001416","3922","Chemicals"
"Packing lids","6142033","0.024203982313502244","3923","Chemicals"
"Plastic household articles","4736998","0.01866714421936442","3924","Chemicals"
"Plastic builders' ware","708040","0.0027901816283390415","3925","Chemicals"
"Other articles of plastic","3343664","0.013176416394749778","3926","Chemicals"
"Reclaimed rubber","53310","0.00021007934948132068","4003","Chemicals"
"Scrap of rubber","41231","0.0001624794908734634","4004","Chemicals"
"Compounded rubber","42960","0.00016929298168669177","4005","Chemicals"
"Unvulcanized rubber rods","2449","0.00000965080335546341","4006","Chemicals"
"Vulcanized rubber plates","215988","0.0008511464741281466","4008","Chemicals"
"Vulcanized rubber tubes","164852","0.00064963423223963","4009","Chemicals"
"Conveyor belts of vulcanized rubber","89648","0.0003532769372031783","4010","Chemicals"
"New pneumatic tires of rubber","322802","0.0012720696711924458","4011","Chemicals"
"Used pneumatic tires of rubber","89909","0.00035430546299973855","4012","Chemicals"
"Rubber inner tubes","773271","0.0030472382039536733","4013","Chemicals"
"Other articles of vulcanized rubber","969766","0.00382156838171267","4016","Chemicals"
"Hard rubber","33071","0.00013032328206146607","4017","Chemicals"
"Raw hides of bovines or equines","15714265","0.061925390522924145","4101","Agriculture"
"Raw skins of sheep or lambs","5784","0.000022793077422621628","4102","Agriculture"
"Other raw hides and skins","1938711","0.00763990143898482","4103","Agriculture"
"Tanned hides of bovines or equines","21947422","0.08648846626434115","4104","Agriculture"
"Bovine leather further prepared","35798","0.00014106960331518136","4107","Agriculture"
"Composition leather","2630","0.00001036407220288639","4111","Agriculture"
"Saddlery and harnesses","115487","0.0004551009910626389","4201","Agriculture"
"Trunks or cases","273904","0.0010793767424560432","4202","Agriculture"
"Leather apparel","81417","0.00032084093784882174","4203","Agriculture"
"Other articles of leather","1165","0.000004590929321810891","4205","Agriculture"
"Fuel wood","5874428","0.023149428115078894","4401","Agriculture"
"Wood charcoal","2976189","0.01172830330244724","4402","Agriculture"
"Wood in the rough","334145","0.0013167691658682406","4403","Agriculture"
"Strips and other pieces of wood","1620","0.000006383953220028879","4404","Agriculture"
"Wood sawn lengthwise","4201888","0.016558429893704138","4407","Agriculture"
"Sheets for veneering for plywood","20671","0.00008145845494519566","4408","Agriculture"
"Wood shaped along its edges","24778","0.00009764295857152811","4409","Agriculture"
"Particle board and similar board","1874508","0.0073868959151666014","4410","Agriculture"
"Fiberboard of wood","8585215","0.03383185860733964","4411","Agriculture"
"Wooden frames","20781","0.00008189193325025934","4414","Agriculture"
"Packing boxes","8933","0.00003520237908303579","4415","Agriculture"
"Casks, barrels, etc. of wood","2073","0.000008169095694518435","4416","Agriculture"
"Wooden tools","27096","0.00010677752867277933","4417","Agriculture"
"Wood carpentry for construction","42299","0.0001666881711444454","4418","Agriculture"
"Wooden kitchenware","9887","0.00003896181820149724","4419","Agriculture"
"Wood marquetry, ornaments, etc.","18777","0.00007399474667437176","4420","Agriculture"
"Other articles of wood","629761","0.0024817066443201274","4421","Agriculture"
"Paper waste","31547","0.00012431763718040188","4707","Agriculture"
"Newsprint","12255","0.00004829342389595921","4801","Agriculture"
"Paper used for graphic purposes","24496","0.00009653167782581939","4802","Agriculture"
"Tissue","6216714","0.024498278616233708","4803","Agriculture"
"Other uncoated paper and paperboard","17064704","0.06724708151212326","4805","Agriculture"
"Carbon paper","20649","0.00008137175928418291","4809","Agriculture"
"Paper and paperboard, coated with kaolin","8226","0.00003241629579503553","4810","Agriculture"
"Cellulose wadding, coated","26081","0.00010277770613060074","4811","Agriculture"
"Wallpaper","3081","0.000012141333253647516","4814","Agriculture"
"Toilet paper","1582","0.0000062342061691886954","4818","Agriculture"
"Cardboard packing containers","184150","0.0007256820897952581","4819","Agriculture"
"Notebooks","34507","0.00013598214429847932","4820","Agriculture"
"Paper labels","3709","0.00001461610030437476","4821","Agriculture"
"Bobbins, spools, cops of paper","2666","0.000010505937829998142","4822","Agriculture"
"Other paper cut to size","3290364","0.012966376452387098","4823","Agriculture"
"Books, brochures etc.","567473","0.0022362475837218814","4901","Agriculture"
"Newspapers, journals and periodicals","6531","0.000025736789185190497","4902","Agriculture"
"Maps","4417","0.000017406124304239234","4905","Agriculture"
"Unused stamps","2624","0.000010340427931701098","4907","Agriculture"
"Transfers (decalcomanias)","1325","0.000005221443220085348","4908","Agriculture"
"Printed or illustrated postcards","1223","0.000004819490609935382","4909","Agriculture"
"Other printed matter","118878","0.0004684639449941932","4911","Agriculture"
"Raw cotton","1420","0.000005595810847185807","5201","Textiles"
"Cotton sewing thread","38437","0.00015146914192484568","5204","Textiles"
"Cotton yarn of > 85%","3681","0.000014505760372176729","5205","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","4640426","0.01828658179321341","5209","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","697163","0.0027473185053919712","5211","Textiles"
"Other woven cotton fabrics","1559","0.000006143569796311742","5212","Textiles"
"Vegetable textile fibers","94205","0.0003712347611684077","5305","Textiles"
"Yarn of textile bast fibers","1853","0.000007302139084391057","5307","Textiles"
"Woven fabrics of flax","7855","0.00003095429169341163","5309","Textiles"
"Synthetic sowing thread","1021","0.00000402346681336388","5401","Textiles"
"Synthetic filament yarn","30375","0.00011969912287554148","5402","Textiles"
"Synthetic monofilament >67 dtex, thickness < 1mm","18635","0.00007343516558965319","5404","Textiles"
"Synthetic filament yarn for retail sale","4237","0.000016696796168680467","5406","Textiles"
"Woven fabrics of synthetic filament yarn","108623","0.0004280519448266648","5407","Textiles"
"Woven fabrics of > 85% synthetic staple fibers","1613","0.000006356368236979371","5512","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2","30947","0.00012195321006187266","5513","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2","26207","0.00010327423582549185","5514","Textiles"
"Other woven fabrics of synthetic staple fibers","3504","0.000013808254372210611","5515","Textiles"
"Woven fabrics of artificial staple fibers","1373","0.000005410597389567686","5516","Textiles"
"Wadding of textile materials","7188","0.000028325836879979985","5601","Textiles"
"Felt","16544","0.00006519513708157888","5602","Textiles"
"Nonwoven textiles","1983702","0.007817198006467733","5603","Textiles"
"Rubber textiles","80667","0.00031788540395066026","5604","Textiles"
"Gimp yarn","29113","0.0001147259445029017","5606","Textiles"
"Twine and ropes of baste fibers","364446","0.0014361766760658302","5607","Textiles"
"Nets","1798","0.000007085399931859212","5608","Textiles"
"Woven carpets and rugs","27712","0.00010920500718113598","5702","Textiles"
"Other carpets","1131","0.0000044569451184275696","5705","Textiles"
"Terry cloth","27258","0.00010741592399478222","5802","Textiles"
"Lace and net fabrics","1030","0.000004058933220141818","5804","Textiles"
"Narrow woven fabrics","52236","0.0002058470249391534","5806","Textiles"
"Labels and badges of textiles","5306","0.000020909417151526686","5807","Textiles"
"Braids in piece","2352","0.00000926855430463452","5808","Textiles"
"Quilted textile products","1198","0.000004720972813329998","5811","Textiles"
"Textile fabrics impregnated with plastics","98739","0.0003891019487607602","5903","Textiles"
"Rubberized textile fabrics","1385","0.00000545788593193827","5906","Textiles"
"Textile hosepiping and similar tubing","1961","0.000007727735965726315","5909","Textiles"
"Textile articles for technical use","2048","0.000008070577897913052","5911","Textiles"
"Pile fabrics, knit","4023","0.00001585348382973838","6001","Textiles"
"Other knitted fabrics","126381","0.000498031106111401","6002","Textiles"
"Men's suits, knit","9495","0.000037417059150724816","6103","Textiles"
"Women's suits, knit","53318","0.0002101108751762344","6104","Textiles"
"Men's shirts, knit","108657","0.0004281859290300481","6105","Textiles"
"Women's shirts, knit","19672","0.00007752168379284451","6106","Textiles"
"Women's undergarments, knit","6216","0.00002449546494796266","6108","Textiles"
"T-shirts, knit","110264","0.00043451865299584213","6109","Textiles"
"Sweaters, pullovers, sweatshirts etc., knit","30169","0.0001188873362315131","6110","Textiles"
"Babies' garments, knit","4272","0.000016834721083928006","6111","Textiles"
"Activewear, knit","78824","0.00031062267198491133","6112","Textiles"
"Garments knit with impregnated fibers","1376","0.000005422419525160332","6113","Textiles"
"Other garments, knit","125500","0.0004945593389590274","6114","Textiles"
"Socks, stockings, etc., knit","2931","0.000011550226474015212","6115","Textiles"
"Gloves, knit","9489","0.00003739341487953952","6116","Textiles"
"Other clothing accesories, knit","4498","0.000017725321965240676","6117","Textiles"
"Men's overcoats, not knit","20865","0.00008222295304685343","6201","Textiles"
"Womens overcoats, not knit","2936","0.000011569930033336289","6202","Textiles"
"Men's suits and pants","148874","0.0005866695380731971","6203","Textiles"
"Women's suits and pants","94370","0.00037188497862600327","6204","Textiles"
"Men's shirts","266122","0.0010487101227287193","6205","Textiles"
"Women's shirts","8887","0.00003502110633728188","6206","Textiles"
"Men's undergarments","150250","0.0005920919575983575","6207","Textiles"
"Women's undergarments","4380","0.000017260317965263264","6208","Textiles"
"Garments made of textile felts and nonwoven fabric","18333","0.00007224507060666015","6210","Textiles"
"Activewear","95997","0.0003782965168290816","6211","Textiles"
"Brassieres","9240","0.0000364121776253499","6212","Textiles"
"Gloves","3449","0.000013591515219678767","6216","Textiles"
"Other clothing accesories","3036","0.000011964001219757825","6217","Textiles"
"Blankets","63218","0.00024912392263196645","6301","Textiles"
"House linen","175536","0.000691736797796907","6302","Textiles"
"Other furnishing articles","39643","0.0001562216404330894","6304","Textiles"
"Bags for packing goods","761872","0.0030023180294134824","6305","Textiles"
"Tents, tarpaulins, etc.","32698","0.00012885339653611374","6306","Textiles"
"Other made up articles","67784","0.00026711721300397376","6307","Textiles"
"Used clothes and textiles","54029","0.00021291272131169155","6309","Textiles"
"Used or new rags textile scraps","5147","0.000020282843965116444","6310","Textiles"
"Waterproof footwear","34145","0.00013455560660363336","6401","Textiles"
"Other footwear of rubber or plastics","367936","0.0014499297604719417","6402","Textiles"
"Leather footwear","231515","0.0009123339072438185","6403","Textiles"
"Textile footwear","81759","0.00032218866130638335","6404","Textiles"
"Other footwear","62291","0.00024547088273383884","6405","Textiles"
"Parts of footwear","1310","0.000005162332542122118","6406","Textiles"
"Hats","35252","0.00013891797463731978","6504","Textiles"
"Hats, knit","19126","0.00007537005511498292","6505","Textiles"
"Other headgear","16329","0.00006434788403077256","6506","Textiles"
"Artificial flowers","10381","0.00004090852986241962","6702","Textiles"
"Wigs","3536","0.000013934357151865503","6704","Textiles"
"Worked building stone","170848","0.0006732627405774653","6802","Stone"
"Worked slate","5466","0.00002153993104980114","6803","Stone"
"Natural or artificial abrasive powder","48960","0.00019293725287198392","6805","Stone"
"Mineral wools and insulating materials","188104","0.0007412636645063655","6806","Stone"
"Asphalt","7082070","0.027908397272203657","6807","Stone"
"Articles of cement, of concrete or of artificial stone","4649","0.000018320369456737194","6810","Stone"
"Articles of stone or of other mineral substances","4928","0.00001941982806685328","6815","Stone"
"Bricks, blocks, and other ceramic goods","4305","0.000016964764575447115","6901","Stone"
"Ceramic building bricks","25160","0.0000991483105036584","6904","Stone"
"Architectural ceramic ornaments","118601","0.0004673723678078056","6905","Stone"
"Unglazed ceramic flags and pavers","431668","0.0017010792090021147","6907","Stone"
"Glazed ceramic flags and pavers","403550","0.0015902742728041075","6908","Stone"
"Ceramic sinks, washbasins, and similar sanitary fixtures","287042","0.0011311498149281045","6910","Stone"
"Porcelain or china household articles","17916","0.00007060179375928234","6911","Stone"
"Ceramic household articles","14309","0.000056387646065057546","6912","Stone"
"Ornamental ceramic articles","37774","0.0001488564499588709","6913","Stone"
"Other ceramic articles","9343","0.000036818070947364085","6914","Stone"
"Cullet and other scraps of glass","1142","0.000004500292948933938","7001","Stone"
"Glass balls","2670","0.000010521700677455004","7002","Stone"
"Float glass","42941","0.00016921810816127164","7005","Stone"
"Safety glass","684304","0.002696644891530026","7007","Stone"
"Glass mirrors","14648","0.00005772354738702656","7009","Stone"
"Glass containers for conveyance","1545578","0.006090677561670243","7010","Stone"
"Glassware for interior decorative use","716822","0.002824788959930581","7013","Stone"
"Glass paving blocks or other molded products","33273","0.0001311193058580376","7016","Stone"
"Glass fibers","16811","0.00006624730714932437","7019","Stone"
"Diamonds","137684","0.0005425729723126272","7102","Stone"
"Gold","838879872","3.30578386424186","7108","Stone"
"Platinum","27638","0.00010891339450318405","7110","Stone"
"Scrap of precious metal","1353147","0.005332362436927418","7112","Stone"
"Jewelry of precious metal","774261","0.0030511395086992464","7113","Stone"
"Other articles of precious metals","127536","0.0005025826283145698","7115","Stone"
"Articles of precious stones","2333","0.00000919368077921443","7116","Stone"
"Imitation jewelry","196710","0.0007751774308098029","7117","Stone"
"Coin","2494","0.000009828135389353101","7118","Stone"
"Ferroalloys","1326894","0.0052289069283561725","7202","Metals"
"Ferrous products from the reduction of iron ore","255698688","1.007634853465901","7203","Metals"
"Ferrous waste and scrap","7187622","0.02832434729089531","7204","Metals"
"Iron and nonalloy steel","660821","0.0026041051548226567","7206","Metals"
