"Name","Gross Export","Share","Code","Sector"
"Soups and broths","136547","0.00010792406037523817","2104","Agriculture"
"Food preparations n.e.c.","821200","0.0006490603116886169","2106","Agriculture"
"Waters","13237","0.000010462264181468853","2201","Agriculture"
"Waters, flavored or sweetened","1920568","0.0015179791338275495","2202","Agriculture"
"Beer","5852224","0.004625482627266932","2203","Agriculture"
"Wine","87877","0.0000694562506213597","2204","Agriculture"
"Other fermented beverages","213733","0.00016893035508785088","2206","Agriculture"
"Ethyl alcohol > 80%","1130569","0.0008935794782336678","2207","Agriculture"
"Spirits < 80% alcohol","26246852","0.020744995055972965","2208","Agriculture"
"Vinegars","26373","0.000020844699951490373","2209","Agriculture"
"Cereal residues","8153","0.000006443970678515945","2302","Agriculture"
"Animal feed","119034","0.00009408212998239507","2309","Agriculture"
"Cigars and cigarettes","30921","0.000024439349607554462","2402","Agriculture"
"Salt","2325","0.0000018376342239113913","2501","Minerals"
"Sulphur, crude","28944764","0.022877371582554137","2503","Minerals"
"Natural graphite","30583","0.00002417220106231487","2504","Minerals"
"Natural sands","78844","0.00006231674526884718","2505","Minerals"
"Clays","72507","0.00005730810523576053","2508","Minerals"
"Natural barium sulfate","366353","0.00028955819820757414","2511","Minerals"
"Slate","10941","0.000008647550986586894","2514","Minerals"
"Granite","762309","0.0006025140247723306","2516","Minerals"
"Gravel","12789151","0.010108293149406705","2517","Minerals"
"Gypsum","37594","0.000029713557425257996","2520","Minerals"
"Quicklime","709849","0.0005610506736383986","2522","Minerals"
"Cements","21195022","0.016752128087636497","2523","Minerals"
"Asbestos","10730","0.00000848078074088999","2524","Minerals"
"Natural steatite","38998","0.000030823251382407064","2526","Minerals"
"Iron ores and concentrates","430389568","0.3401714407618232","2601","Minerals"
"Aluminum ore","157155","0.00012421221783173966","2606","Minerals"
"Zinc ore","70004","0.00005532978331642711","2608","Minerals"
"Tungsten ore","1929","0.0000015246436206129349","2611","Minerals"
"Zirconium ore","880574","0.0006959883522952901","2615","Minerals"
"Iron or steel slag","4703767","0.0037177648260236615","2619","Minerals"
"Slag, ash and residues containing metals","321442","0.0002540614280440969","2620","Minerals"
"Other slag and ash","90011","0.00007114292220580138","2621","Minerals"
"Coal","131281240","0.10376210734689251","2701","Minerals"
"Coke","5376528","0.0042495018746743505","2704","Minerals"
"Oils etc. from high temperature coal tar","20315636","0.016057078707151104","2707","Minerals"
"Pitch and pitch coke","6211","0.000004909052113855333","2708","Minerals"
"Petroleum oils, crude","98400698368","77.77397461411552","2709","Minerals"
"Petroleum oils, refined","21598851072","17.071306635299972","2710","Minerals"
"Petroleum gases","17010542","0.013444797482357903","2711","Minerals"
"Petroleum jelly","29863","0.00002360312723813586","2712","Minerals"
"Petroleum coke","403092832","0.31859663806303856","2713","Minerals"
"Bitumen and asphalt, natural","30381562","0.024012988433155188","2714","Minerals"
"Bituminous mixtures","11308656","0.00893813905034017","2715","Minerals"
"Electrical energy","35824068","0.02831463802001243","2716","Minerals"
"Iodine","6356","0.000005023657259002495","2801","Chemicals"
"Carbon","25400650","0.02007617365573973","2803","Chemicals"
"Silicon & rare gases","408053","0.00032251705719127524","2804","Chemicals"
"Oxides of boron; boric acids","49356","0.000039010010647471234","2810","Chemicals"
"Other inorganic acids","1600309","0.001264852725691791","2811","Chemicals"
"Ammonia","139516768","0.11027130653174434","2814","Chemicals"
"Zinc oxide or peroxide","203346","0.0001607206747937573","2817","Chemicals"
"Aluminum oxide","15674903","0.012389134713673691","2818","Chemicals"
"Titanium oxides","49606","0.00003920760572531117","2823","Chemicals"
"Lead oxides","1354","0.0000010701749415810853","2824","Chemicals"
"Chlorides, bromides, iodides etc.","355302","0.00028082370538673766","2827","Chemicals"
"Sulfites","901","7.12132660535124e-7","2832","Chemicals"
"Sulfates","73137","0.000057806044831917165","2833","Chemicals"
"Phosphates","11736285","0.009276128592506623","2835","Chemicals"
"Carbonates","13723","0.000010846389012789686","2836","Chemicals"
"Silicates","92292","0.00007294577969601295","2839","Chemicals"
"Borates","19657","0.000015536505780398373","2840","Chemicals"
"Uranium","167419","0.000132324681347536","2844","Chemicals"
"Hydrogen peroxide","3120385","0.0024662908678622563","2847","Chemicals"
"Carbides","13050060","0.010314510486063263","2849","Chemicals"
"Hydrides, nitrides, azides, silicides and borides","6741","0.000005327953678875995","2850","Chemicals"
"Inorganic compounds, liquid or compressed air","998","7.887995507370186e-7","2851","Chemicals"
"Acyclic hydrocarbons","132321944","0.10458465929844582","2901","Chemicals"
"Cyclic hydrocarbons","21706076","0.017156055107278138","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","29910","0.000023640275112769765","2903","Chemicals"
"Acyclic alcohols","626118016","0.49487135243402147","2905","Chemicals"
"Phenols, phenol-alcohols","48509","0.00003834055852374954","2907","Chemicals"
"Ethers","3963460","0.003132640748861868","2909","Chemicals"
"Aldehydes","20947","0.000016556096382052433","2912","Chemicals"
"Saturated acyclic monocarboxylic acids","7350","0.000005809295288494075","2915","Chemicals"
"Unsaturated acyclic monocarboxylic acids","3904","0.0000030856447355484173","2916","Chemicals"
"Polycarboxylic acids","57425","0.00004538758937983296","2917","Chemicals"
"Carboxylic acids with additional oxygen function","10383","0.000008206518772848161","2918","Chemicals"
"Oxygen-function amino-compounds","59292","0.00004686322942114159","2922","Chemicals"
"Quaternary ammonium salts and hydroxides","4278","0.000003381246971996959","2923","Chemicals"
"Carboxyamide-function compounds","2314193","0.0018290925838865262","2924","Chemicals"
"Isocyanates","42155","0.000033318482025369755","2929","Chemicals"
"Other organo-inorganic compounds","767668","0.0006067496728609075","2931","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","196666","0.00015544093431387425","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","213431","0.00016869166023382025","2933","Chemicals"
"Nucleic acids and their salts","21315","0.000016846956336632817","2934","Chemicals"
"Sulfonamides","2920051","0.0023079508185663146","2935","Chemicals"
"Vitamins","2226","0.000001759386573086777","2936","Chemicals"
"Glycosides","2521952","0.0019933012069943143","2938","Chemicals"
"Other organic compounds","1960","0.0000015491454102650867","2942","Chemicals"
"Serums and vaccines","549296","0.00043415274350865865","3002","Chemicals"
"Medicaments, packaged","13042024","0.010308158989881178","3004","Chemicals"
"Wadding, gauze and bandages","636121","0.000502777514042468","3005","Chemicals"
"Animal or vegetable fertilizers","1382956","0.001093061193876818","3101","Chemicals"
"Nitrogenous fertilizers","195790112","0.154748649683718","3102","Chemicals"
"Potassic fertilizers","6786","0.000005363520792887183","3104","Chemicals"
"Mixed fertilizers","2535894","0.0020043206892952914","3105","Chemicals"
"Vegetable tanning extracts","12773","0.000010095527716997936","3201","Chemicals"
"Synthetic organic coloring matter","55663","0.0000439949392712171","3204","Chemicals"
"Color lakes","9755","0.000007710159937314246","3205","Chemicals"
"Other coloring matter","651984","0.0005153153169215675","3206","Chemicals"
"Prepared pigments","16990","0.00001342856149000195","3207","Chemicals"
"Paints and varnishes, nonaqueous","95952","0.00007583857163558959","3208","Chemicals"
"Paints and varnishes, aqueous","190269","0.000150384871462106","3209","Chemicals"
"Other paints and varnishes","136473","0.00010786557223219752","3210","Chemicals"
"Pigments, nonaqueous","23819","0.000018826068636277603","3212","Chemicals"
"Artists' colors","444801","0.00035156195287312287","3213","Chemicals"
"Glaziers' putty","233293","0.00018439019397804737","3214","Chemicals"
"Ink","3115","0.000002462034669885584","3215","Chemicals"
"Essential oils","292944","0.00023153716993096711","3301","Chemicals"
"Mixtures of odoriferous subtances","47330","0.000037408700136656406","3302","Chemicals"
"Perfumes","66327","0.00005242355491155735","3303","Chemicals"
"Make-up preparations","199665","0.00015781128486764211","3304","Chemicals"
"Hair products","721382","0.0005701661297693105","3305","Chemicals"
"Dental hygiene products","145298","0.00011484067847994722","3306","Chemicals"
"Toiletries","373611","0.0002952947785074231","3307","Chemicals"
"Soap","329808","0.00026067374972893253","3401","Chemicals"
"Cleaning products","2675975","0.002115037953690875","3402","Chemicals"
"Lubricants","657749","0.0005198718594165563","3403","Chemicals"
"Artificial and prepared waxes","1782951","0.0014092093665191564","3404","Chemicals"
"Polishes and creams","178653","0.00014120381376535128","3405","Chemicals"
"Candles","32752","0.00002588653595765414","3406","Chemicals"
"Albumins","162167","0.00012817360395227465","3502","Chemicals"
"Gelatin","93015","0.00007351722466112604","3503","Chemicals"
"Glues and adhesives","438441","0.0003465351340928749","3506","Chemicals"
"Prepared explosives, except gunpowder","352737","0.0002787963798880999","3602","Chemicals"
"Motion-picture film","21145","0.000016712591683701663","3706","Chemicals"
"Artificial graphite","34161","0.00002700018181636001","3801","Chemicals"
"Activated carbon","14516","0.000011473160599697959","3802","Chemicals"
"Residual lyes","2244","0.0000017736134186912524","3804","Chemicals"
"Turpentines","25687","0.000020302499057897593","3805","Chemicals"
"Rosin and resin acids","54954","0.00004343455963046305","3806","Chemicals"
"Insecticides, rodenticides, fungicides, etc.","3687781","0.0029147494950065266","3808","Chemicals"
"Finishing agents","20293","0.000016039187658423167","3809","Chemicals"
"Anti-knock","246565","0.00019488012147041384","3811","Chemicals"
"Stabilizers for rubber or plastic","295499","0.00023355659162649126","3812","Chemicals"
"Organic composite solvents and thinners","2963","0.000002341896862558904","3814","Chemicals"
"Catalytic preparations","22783","0.000018007234633708915","3815","Chemicals"
"Refractory cements","140884","0.00011135193978560533","3816","Chemicals"
"Mixed alkylbenzenes","51071160","0.040365639342303","3817","Chemicals"
"Chemical elements for electronics","446347","0.000352783880834485","3818","Chemicals"
"Prepared culture media for micro-organisms","10226","0.000008082429063964682","3821","Chemicals"
"Diagnostic or laboratory reagents","50358","0.00003980197171945369","3822","Chemicals"
"Industrial monocarboxylic fatty acids","2635308","0.002082895557568809","3823","Chemicals"
"Polymers of ethylene","618996","0.0004892422512104324","3901","Chemicals"
"Polymers of propylene","305087","0.00024113475805180842","3902","Chemicals"
"Polymers of styrene","33764","0.0000266864008327502","3903","Chemicals"
"Polymers of vinyl chloride","6814870","0.005386339072476138","3904","Chemicals"
"Polymers of vinyl acetate","44476","0.000035152954728035716","3905","Chemicals"
"Acrylic polymers","168281","0.00013300598917592808","3906","Chemicals"
"Polyacetals","3215963","0.0025418338372613977","3907","Chemicals"
"Amino-resins","32522","0.000025704748486041403","3909","Chemicals"
"Silicones in primary forms","14759","0.000011665223015358374","3910","Chemicals"
"Petroleum resins","16895","0.000013353475360422773","3911","Chemicals"
"Cellulose n.e.c.","30907","0.000024428284283195428","3912","Chemicals"
"Plastic waste","2949224","0.002331008583389612","3915","Chemicals"
"Monofilament","50087","0.000039587778655075204","3916","Chemicals"
"Plastic tubes and fittings","782229","0.0006182584005746166","3917","Chemicals"
"Plastic floor coverings","86094","0.00006804700252620529","3918","Chemicals"
"Self-adhesive plastic sheets","37918","0.000029969640646138546","3919","Chemicals"
"Other plates of plastics, noncellular and not reinforced","4319776","0.003414265899884324","3920","Chemicals"
"Other plastic plates, sheets etc.","422571","0.0003339917985515959","3921","Chemicals"
"Baths, sinks etc.","55775","0.00004408346186608939","3922","Chemicals"
"Packing lids","1943944","0.0015364550639858946","3923","Chemicals"
"Plastic household articles","859070","0.0006789920140798102","3924","Chemicals"
"Plastic builders' ware","153398","0.00012124275900196111","3925","Chemicals"
"Other articles of plastic","2529292","0.0019991025984796946","3926","Chemicals"
"Natural rubber","24348","0.000019244179820986905","4001","Chemicals"
"Synthetic rubber","7062","0.000005581665758822471","4002","Chemicals"
"Reclaimed rubber","41416","0.00003273439097527492","4003","Chemicals"
"Scrap of rubber","87446","0.00006911559670716365","4004","Chemicals"
"Compounded rubber","2173974","0.0017182662470079752","4005","Chemicals"
"Unvulcanized rubber rods","20293","0.000016039187658423167","4006","Chemicals"
"Vulcanized rubber plates","191902","0.00015167556251055646","4008","Chemicals"
"Vulcanized rubber tubes","174628","0.00013802253301212835","4009","Chemicals"
"Conveyor belts of vulcanized rubber","3123876","0.002469050085529213","4010","Chemicals"
"New pneumatic tires of rubber","437920","0.0003461233459506565","4011","Chemicals"
"Used pneumatic tires of rubber","451838","0.00035712385912416134","4012","Chemicals"
"Rubber inner tubes","1362547","0.001076930322102277","4013","Chemicals"
"Rubber hygenic or pharmeceutical items","1813","0.0000014329595044952053","4014","Chemicals"
"Other articles of vulcanized rubber","1415812","0.0011190299293868536","4016","Chemicals"
"Hard rubber","3427","0.0000027086333270298224","4017","Chemicals"
"Raw hides of bovines or equines","14575978","0.011520566030012693","4101","Agriculture"
"Other raw hides and skins","602929","0.00047654321074781553","4103","Agriculture"
"Tanned hides of bovines or equines","38718884","0.030602643591421577","4104","Agriculture"
"Tanned sheepskins","3097087","0.002447876587368197","4105","Agriculture"
"Bovine leather further prepared","260116","0.00020559056506964962","4107","Agriculture"
"Saddlery and harnesses","32985","0.00002607069457020096","4201","Agriculture"
"Trunks or cases","701548","0.0005544897266738016","4202","Agriculture"
"Leather apparel","29213","0.00002308938003575203","4203","Agriculture"
"Other articles of leather","4200","0.0000033195973077109","4205","Agriculture"
"Fuel wood","19901658","0.015729878646615025","4401","Agriculture"
"Wood charcoal","169128","0.0001336754412996498","4402","Agriculture"
"Wood in the rough","26506","0.00002094982053290122","4403","Agriculture"
"Wood sawn lengthwise","8001","0.000006323832871189265","4407","Agriculture"
"Wood shaped along its edges","4536","0.000003585165092327772","4409","Agriculture"
"Particle board and similar board","1791504","0.0014159694893222162","4410","Agriculture"
"Fiberboard of wood","4140150","0.003272293046076019","4411","Agriculture"
"Plywood","10145","0.000008018408258744543","4412","Agriculture"
"Densified wood","3430","0.0000027110044679639017","4413","Agriculture"
"Wooden frames","11766","0.000009299614743458678","4414","Agriculture"
"Packing boxes","30039","0.000023742234172935174","4415","Agriculture"
"Casks, barrels, etc. of wood","1837","0.000001451928631967839","4416","Agriculture"
"Wooden tools","8615","0.0000068091263823641445","4417","Agriculture"
"Wood carpentry for construction","10514","0.000008310058593636287","4418","Agriculture"
"Wooden kitchenware","2531","0.000002000452568051497","4419","Agriculture"
"Wood marquetry, ornaments, etc.","36870","0.000029141322079833545","4420","Agriculture"
"Other articles of wood","5376","0.000004249084553869952","4421","Agriculture"
"Basketwork","1247","9.856042482655934e-7","4602","Agriculture"
"Paper waste","57251","0.00004525006320565637","4707","Agriculture"
"Paper used for graphic purposes","3482","0.000002752104244154608","4802","Agriculture"
"Tissue","2970","0.0000023474295247384223","4803","Agriculture"
"Other uncoated paper and paperboard","22674","0.000017921083179770702","4805","Agriculture"
"Corrugated paper and paperboard","2847","0.0000022502127464411745","4808","Agriculture"
"Paper and paperboard, coated with kaolin","16998","0.000013434884532492828","4810","Agriculture"
"Cellulose wadding, coated","20147","0.000015923792132964643","4811","Agriculture"
"Other carbon paper","3471","0.000002743410060729651","4816","Agriculture"
"Letterstock","7158","0.000005657542268713005","4817","Agriculture"
"Toilet paper","144174","0.00011395229100997889","4818","Agriculture"
"Cardboard packing containers","29920","0.000023648178915883365","4819","Agriculture"
"Notebooks","35434","0.00002800633595272096","4820","Agriculture"
"Paper labels","25670","0.000020289062592604475","4821","Agriculture"
"Other paper cut to size","469894","0.00037139496602607276","4823","Agriculture"
"Books, brochures etc.","508186","0.0004016602089086599","4901","Agriculture"
"Newspapers, journals and periodicals","227523","0.0001798296995815017","4902","Agriculture"
"Maps","10866","0.000008588272463234915","4905","Agriculture"
"Architectural, engineering, etc. drawings","876","6.923731527511306e-7","4906","Agriculture"
"Transfers (decalcomanias)","6815","0.000005386441821916615","4908","Agriculture"
"Printed or illustrated postcards","1832","0.0000014479767304110403","4909","Agriculture"
"Other printed matter","826261","0.0006530604264444086","4911","Agriculture"
"Wool","51295","0.000040542558071197767","5101","Textiles"
"Wool or animal hair waste","2171","0.0000017159156559619913","5103","Textiles"
"Yarn of combed wool, not for retail sale","58658","0.00004636212830373952","5107","Textiles"
"Raw cotton","13094","0.00001034923979694441","5201","Textiles"
"Cotton waste","1298","0.00000102591364414494","5202","Textiles"
"Cotton, carded or combed","3537","0.0000027955751612793934","5203","Textiles"
"Cotton sewing thread","1694","0.0000013389042474433964","5204","Textiles"
"Cotton yarn of > 85%","44750","0.000035369518933348285","5205","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","1895436","0.0014981152958424564","5209","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","393173","0.0003107561981582423","5211","Textiles"
"Woven fabrics of flax","7727","0.000006107268665876696","5309","Textiles"
"Synthetic filament yarn","131104","0.00010362202034050712","5402","Textiles"
"Synthetic monofilament >67 dtex, thickness < 1mm","1411","0.0000011152266193285904","5404","Textiles"
"Woven fabrics of synthetic filament yarn","72182","0.00005705123163456862","5407","Textiles"
"Woven fabrics of artificial filament yarn","2176","0.00000171986755751879","5408","Textiles"
"Synthetic staple fibers","16835","0.00001330605254174119","5503","Textiles"
"Waste of man-made fibers","74069","0.00005854267928210444","5505","Textiles"
"Yarn of synthetic staple fibers, not for retail sale","107340","0.00008483942262135429","5509","Textiles"
"Woven fabrics of > 85% synthetic staple fibers","15571","0.00001230701182818248","5512","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2","112493","0.00008891225236579102","5513","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2","27756","0.00002193779592210089","5514","Textiles"
"Woven fabrics of artificial staple fibers","1434","0.0000011334053664898646","5516","Textiles"
"Wadding of textile materials","4176","0.000003300628180238266","5601","Textiles"
"Felt","15583","0.000012316496391918798","5602","Textiles"
"Nonwoven textiles","410635","0.00032455781915520607","5603","Textiles"
"Rubber textiles","4276","0.0000033796662113742403","5604","Textiles"
"Metallised yarn","1379","0.0000010899344493650787","5605","Textiles"
"Gimp yarn","30119","0.000023805464597843954","5606","Textiles"
"Twine and ropes of baste fibers","59004","0.000046635599891469985","5607","Textiles"
"Nets","25048","0.00001979744603893872","5608","Textiles"
"Articles of yarn, rope etc not elsewhere clasified","14479","0.000011443916528177648","5609","Textiles"
"Woven carpets and rugs","16428","0.000012984367755017778","5702","Textiles"
"Carpets, tufted","13257","0.000010478071787696048","5703","Textiles"
"Carpets of felt","42761","0.00003379745249405376","5704","Textiles"
"Other carpets","4710","0.000003722691266504366","5705","Textiles"
"Narrow woven fabrics","45682","0.00003610615338353556","5806","Textiles"
"Labels and badges of textiles","5129","0.000004053860616964097","5807","Textiles"
"Stiffened textiles","3559","0.000002812963528129308","5901","Textiles"
"Tire cord fabric","105263","0.00008319780271466012","5902","Textiles"
"Textile fabrics impregnated with plastics","101651","0.00008034294903002874","5903","Textiles"
"Rubberized textile fabrics","1279","0.0000010108964182291051","5906","Textiles"
"Other textile fabrics impregnated, coated or covered","1231","9.729581632838376e-7","5907","Textiles"
"Textile hosepiping and similar tubing","2243","0.0000017728230383798925","5909","Textiles"
"Transmission belts or belting, of textile material","7370","0.00000582510289472127","5910","Textiles"
"Textile articles for technical use","4003","0.0000031638923863730316","5911","Textiles"
"Pile fabrics, knit","201427","0.00015920393497625797","6001","Textiles"
"Other knitted fabrics","44719","0.000035345017143696125","6002","Textiles"
"Men's overcoats, knit","2598","0.0000020534080489125993","6101","Textiles"
"Women's overcoats, knit","9679","0.000007650091033650905","6102","Textiles"
"Men's suits, knit","93528","0.00007392268976085359","6103","Textiles"
"Women's suits, knit","34670","0.000027402485394842118","6104","Textiles"
"Men's shirts, knit","5452","0.000004309153457533292","6105","Textiles"
"Women's shirts, knit","5361","0.000004237228849199556","6106","Textiles"
"Men's undergarments, knit","1232","9.737485435951972e-7","6107","Textiles"
"Women's undergarments, knit","21655","0.000017115685642495126","6108","Textiles"
"T-shirts, knit","230428","0.00018212575438600174","6109","Textiles"
"Sweaters, pullovers, sweatshirts etc., knit","138962","0.00010983282882717194","6110","Textiles"
"Babies' garments, knit","9674","0.000007646139132094107","6111","Textiles"
"Activewear, knit","77309","0.00006110351149090998","6112","Textiles"
"Garments knit with impregnated fibers","2566","0.000002028115878949088","6113","Textiles"
"Other garments, knit","122511","0.00009683028232499289","6114","Textiles"
"Socks, stockings, etc., knit","2173","0.0000017174964165847106","6115","Textiles"
"Gloves, knit","2751","0.0000021743362365506394","6116","Textiles"
"Other clothing accesories, knit","11700","0.000009247449642908935","6117","Textiles"
"Men's overcoats, not knit","16303","0.00001288557021609781","6201","Textiles"
"Womens overcoats, not knit","26774","0.000021161642456345627","6202","Textiles"
"Men's suits and pants","92106","0.00007279876895810004","6203","Textiles"
"Women's suits and pants","241517","0.00019089028165866987","6204","Textiles"
"Men's shirts","55184","0.000043616347102075784","6205","Textiles"
"Women's shirts","18293","0.00001445842703570369","6206","Textiles"
"Men's undergarments","8072","0.0000063799498732958064","6207","Textiles"
